GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;SACHS;HERTH+BUSS JAKOPARTS;JAPANPARTS;AISIN;BorgWarner;BLUE PRINT;EXEDY;RYMEC;Schaeffler LuK
479;Kupplungssatz;622323821;3;0,0016;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;622323822;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;622323900;1;0,0005;0;1;1;0;1;0;0;1;1;1
479;Kupplungssatz;622324500;4;0,0022;0;0;1;1;0;0;1;1;0;1
479;Kupplungssatz;622324700;74;0,0405;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;622331200;17;0,0093;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;622331200LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622331800;10;0,0055;1;1;1;0;1;0;1;0;1;1
479;Kupplungssatz;622332900;49;0,0268;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;622333100;11;0,006;1;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;622333100LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622333200;1;0,0005;1;1;0;1;1;0;1;0;1;0
479;Kupplungssatz;622333400;1;0,0005;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;622333509;17;0,0093;1;1;1;0;0;0;0;1;1;1
479;Kupplungssatz;622333533;10;0,0055;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;622333535;2;0,0011;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;622333600;516;0,2821;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;6223336000;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;622333600LUK;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622333621;67;0,0366;1;0;1;0;0;0;0;0;0;1
479;Kupplungssatz;622333621LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622334409;30;0,0164;1;1;0;1;0;0;0;1;0;1
479;Kupplungssatz;622336233;12;0,0066;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;622341500;9;0,0049;1;1;0;0;0;0;1;1;0;1
479;Kupplungssatz;622341800;9;0,0049;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;622341800LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622342109;2;0,0011;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;622342133;6;0,0033;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;622342709;109;0,0596;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;622342709LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622342733;126;0,0689;1;1;1;0;1;0;0;1;1;1
479;Kupplungssatz;622342733LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622342734;25;0,0137;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;622342800;5;0,0027;1;0;1;1;1;0;1;1;0;1
479;Kupplungssatz;622342909;70;0,0383;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;622342909LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622342933;337;0,1842;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;6223429336;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622342933LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622342934;59;0,0323;0;1;1;0;0;0;0;1;1;1
479;Kupplungssatz;622342934LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622343200;69;0,0377;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;622343200LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;622344409;16;0,0087;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;622344433;21;0,0115;1;1;0;1;0;0;0;1;1;1
479;Kupplungssatz;622344609;31;0,0169;0;1;1;0;1;0;0;0;1;1
479;Kupplungssatz;622344633;61;0,0333;0;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;622344634;7;0,0038;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;622344635;2;0,0011;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;622345609;8;0,0044;0;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;622345633;33;0,018;0;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;622346200;4;0,0022;1;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;622346500;1;0,0005;0;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;622346900;13;0,0071;1;0;1;0;1;0;1;0;0;1
479;Kupplungssatz;622347000;11;0,006;1;1;1;0;0;0;1;1;1;1
479;Kupplungssatz;622347100;1;0,0005;1;0;0;1;1;0;0;1;0;1
479;Kupplungssatz;622347300;1;0,0005;0;0;0;1;1;0;0;0;0;1
479;Kupplungssatz;622347900;19;0,0104;0;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;622348200;17;0,0093;0;1;0;1;0;0;0;1;0;1
479;Kupplungssatz;622348609;7;0,0038;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;622348633;33;0,018;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;622348700;93;0,0508;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;622351609;3;0,0016;0;0;1;0;1;0;0;1;1;1
479;Kupplungssatz;622351633;10;0,0055;0;0;1;0;1;0;0;1;1;1
479;Kupplungssatz;622352100;136;0,0743;0;0;1;0;1;0;0;1;1;1
479;Kupplungssatz;622352121;7;0,0038;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;622352409;17;0,0093;0;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;622352433;35;0,0191;0;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;622352500;5;0,0027;0;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;622352800;6;0,0033;0;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;622354009;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;622354609;7;0,0038;0;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;623008406;3;0,0016;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623008506;1;0,0005;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623012906;3;0,0016;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623013116;4;0,0022;0;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;623016206;3;0,0016;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623022306;7;0,0038;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623022306LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623026806;15;0,0082;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623027306;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623032700;4;0,0022;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623037010;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623055900;11;0,006;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;623060800;1;0,0005;0;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623065700;3;0,0016;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;623066300;2;0,0011;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;623071300;10;0,0055;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623074900;17;0,0093;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;623077610;1;0,0005;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;623080300;16;0,0087;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623080600;1;0,0005;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623081800;7;0,0038;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623082900;2;0,0011;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623090300;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623108900;47;0,0257;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623113900;2;0,0011;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623115700;43;0,0235;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623119700;2;0,0011;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;623120460;1;0,0005;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623121100;3;0,0016;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623122100;1;0,0005;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623123600;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623123609;8;0,0044;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623131860;1;0,0005;1;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;623155300;22;0,012;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623162960;7;0,0038;1;1;0;1;1;0;0;1;1;1
479;Kupplungssatz;623167200;1;0,0005;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623176660;4;0,0022;1;0;0;0;1;0;0;1;1;1
479;Kupplungssatz;623177560;10;0,0055;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623179660;2;0,0011;1;1;0;1;0;0;1;1;0;1
479;Kupplungssatz;623184200;2;0,0011;1;1;1;1;0;0;1;1;1;1
479;Kupplungssatz;623184200LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623184400;5;0,0027;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;623184500;5;0,0027;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623196960;1;0,0005;1;1;0;1;1;0;1;1;0;1
479;Kupplungssatz;623198060;1;0,0005;1;1;1;1;0;0;0;1;1;1
479;Kupplungssatz;623199960;1;0,0005;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623201060;1;0,0005;0;0;1;0;0;0;1;1;1;1
479;Kupplungssatz;623203060;11;0,006;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;623210409;1;0,0005;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623210433;2;0,0011;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623213109;1;0,0005;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623213133;2;0,0011;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623215500;3;0,0016;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623218800;4;0,0022;0;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623221409;2;0,0011;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623221433;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623228500;7;0,0038;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;623229133;2;0,0011;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623232709;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623232733;4;0,0022;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623236060;2;0,0011;1;1;1;1;0;0;1;0;1;1
479;Kupplungssatz;623242060;1;0,0005;1;1;1;1;0;0;1;1;1;1
479;Kupplungssatz;623277400;25;0,0137;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623294209;3;0,0016;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;623294233;11;0,006;1;0;0;0;1;0;0;1;1;1
479;Kupplungssatz;623297609;13;0,0071;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623297633;30;0,0164;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623300100;21;0,0115;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623300122;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623301000;24;0,0131;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623301409;3;0,0016;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623301560;1;0,0005;1;0;0;1;1;0;1;1;1;1
479;Kupplungssatz;623303800;13;0,0071;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623304100;34;0,0186;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;6233043;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623304300;338;0,1848;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;6233043000;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623304321;17;0,0093;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;623304400;68;0,0372;0;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623304422;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623304700;57;0,0312;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623304722;1;0,0005;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;623304960;49;0,0268;1;0;1;1;0;0;1;1;1;1
479;Kupplungssatz;623304960LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623307200;1;0,0005;0;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623307400;27;0,0148;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623307600;11;0,006;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623307909;16;0,0087;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;623307934;3;0,0016;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623307935;4;0,0022;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;623308000;1;0,0005;1;1;1;1;1;0;0;1;1;1
479;Kupplungssatz;623308109;2;0,0011;1;1;0;1;1;0;0;1;1;1
479;Kupplungssatz;623308133;4;0,0022;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;623308200;133;0,0727;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623308200LUK;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623308221;23;0,0126;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;623308400;53;0,029;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;623308560;9;0,0049;1;1;1;1;0;0;1;1;1;1
479;Kupplungssatz;623308760;1;0,0005;0;0;1;0;0;0;1;1;1;1
479;Kupplungssatz;623309333;1;0,0005;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;623309400;127;0,0694;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623309400LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623309421;7;0,0038;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;623309700;78;0,0426;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623311000;1;0,0005;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;623311309;4;0,0022;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623311333;15;0,0082;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;623312309;11;0,006;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623312333;11;0,006;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;623312334;13;0,0071;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623312409;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623312433;6;0,0033;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623312533;1;0,0005;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623312809;2;0,0011;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;623312833;6;0,0033;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;623313109;12;0,0066;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623313133;8;0,0044;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623313509;5;0,0027;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;623313533;7;0,0038;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623313809;6;0,0033;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623313833;4;0,0022;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;623314509;4;0,0022;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623314760;2;0,0011;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623314800;1;0,0005;0;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;623315009;3;0,0016;1;1;1;0;1;0;1;0;1;1
479;Kupplungssatz;623315033;11;0,006;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623315034;1;0,0005;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;623315109;3;0,0016;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623315133;7;0,0038;0;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623315134;12;0,0066;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623315533;1;0,0005;0;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;623315709;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623315909;5;0,0027;1;1;1;0;0;0;1;1;1;1
479;Kupplungssatz;623315933;3;0,0016;1;0;0;0;0;0;1;1;0;1
479;Kupplungssatz;623315934;7;0,0038;1;1;1;0;0;0;1;1;1;1
479;Kupplungssatz;623316000;4;0,0022;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623316660;3;0,0016;0;0;1;0;0;0;0;1;1;1
479;Kupplungssatz;623316933;1;0,0005;1;0;0;0;0;0;1;0;1;0
479;Kupplungssatz;623317060;2;0,0011;0;0;1;0;0;0;1;1;1;1
479;Kupplungssatz;623317400;4;0,0022;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;623317600;12;0,0066;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623317800;5;0,0027;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;623318200;14;0,0077;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;623319410;9;0,0049;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;623319600;5;0,0027;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623319700;1;0,0005;1;1;0;0;0;0;1;0;1;0
479;Kupplungssatz;623319900;4;0,0022;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623320900;12;0,0066;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623320900LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623321009;1;0,0005;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;623321033;12;0,0066;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623321319;5;0,0027;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;623321334;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;623321519;4;0,0022;1;1;0;0;1;0;1;1;0;1
479;Kupplungssatz;623321533;11;0,006;1;1;0;1;1;0;1;0;0;1
479;Kupplungssatz;623321534;3;0,0016;1;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;623321619;3;0,0016;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;623321633;4;0,0022;1;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;623321634;24;0,0131;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;623322409;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;623322434;8;0,0044;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;623322635;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;623322700;48;0,0262;1;1;0;0;1;0;1;1;0;1
479;Kupplungssatz;623323000;32;0,0175;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;6233230006;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623323100;6;0,0033;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;623323409;12;0,0066;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623323433;32;0,0175;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623323500;22;0,012;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;623323600;14;0,0077;0;1;1;1;0;0;1;1;0;1
479;Kupplungssatz;623323800;75;0,041;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623323900;18;0,0098;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623324100;159;0,0869;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623324109;25;0,0137;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623324121;1;0,0005;1;0;1;0;0;0;1;0;1;1
479;Kupplungssatz;623324133;47;0,0257;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623324134;51;0,0279;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623326309;3;0,0016;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623326333;13;0,0071;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623326334;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623327400;45;0,0246;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623327509;3;0,0016;1;1;1;0;1;0;1;0;1;1
479;Kupplungssatz;623327709;3;0,0016;0;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;623327800;8;0,0044;1;1;1;1;1;0;0;1;1;1
479;Kupplungssatz;623328800;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623329509;7;0,0038;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;623329533;4;0,0022;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;623329600;17;0,0093;1;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;623329709;7;0,0038;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;623329733;84;0,0459;0;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;623330100;91;0,0497;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623330400;2;0,0011;1;1;1;1;0;0;1;1;1;1
479;Kupplungssatz;623330509;11;0,006;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;623330533;35;0,0191;1;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;623330700;9;0,0049;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;623330809;1;0,0005;1;1;0;1;1;0;1;0;1;1
479;Kupplungssatz;623330833;2;0,0011;0;0;0;1;1;0;1;1;1;1
479;Kupplungssatz;623330900;8;0,0044;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623331000;4;0,0022;1;1;0;1;0;0;0;1;0;1
479;Kupplungssatz;623331209;16;0,0087;1;1;0;0;0;0;1;1;0;1
479;Kupplungssatz;623331233;15;0,0082;0;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;623331300;2;0,0011;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;623331409;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;623331433;4;0,0022;0;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;623331709;5;0,0027;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;623331733;1;0,0005;0;0;0;0;1;0;0;1;0;1
479;Kupplungssatz;623332300;17;0,0093;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;6233325;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623332500;620;0,3389;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623332500LUK;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623332521;12;0,0066;0;0;1;0;0;0;0;0;0;1
479;Kupplungssatz;623332522;3;0,0016;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;623332533;2;0,0011;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;623335000;13;0,0071;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623339700;81;0,0443;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623340100;4;0,0022;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;623340209;6;0,0033;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623340234;11;0,006;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623340235;8;0,0044;1;1;1;1;0;0;0;0;1;1
479;Kupplungssatz;623340700;2;0,0011;1;1;1;0;0;0;1;1;1;1
479;Kupplungssatz;623341000;6;0,0033;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623341309;16;0,0087;0;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623341333;36;0,0197;0;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623341500;9;0,0049;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623341609;4;0,0022;1;1;1;0;1;0;1;0;1;1
479;Kupplungssatz;623341800;3;0,0016;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623341909;1;0,0005;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623341933;4;0,0022;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623342000;6;0,0033;1;1;1;1;0;0;1;1;1;1
479;Kupplungssatz;623342200;48;0,0262;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;623342600;14;0,0077;1;0;1;1;1;0;0;1;0;1
479;Kupplungssatz;623342800;1;0,0005;1;0;0;0;0;0;1;1;0;0
479;Kupplungssatz;623350600;3;0,0016;1;0;0;0;0;0;0;1;0;1
479;Kupplungssatz;623352800;16;0,0087;1;1;1;0;1;0;1;0;1;1
479;Kupplungssatz;623353400;570;0,3116;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;6233534000;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623353400LUK;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623353900;4;0,0022;1;1;0;1;0;0;1;0;1;1
479;Kupplungssatz;623354200;30;0,0164;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623354300;16;0,0087;1;1;1;1;0;0;1;1;1;1
479;Kupplungssatz;623354409;141;0,0771;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623354433;670;0,3663;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;623354433?;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623354434;33;0,018;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;623354500;11;0,006;0;0;1;1;1;0;0;0;0;1
479;Kupplungssatz;623354600;22;0,012;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;623354700;7;0,0038;1;1;1;1;1;0;1;1;1;1
479;Kupplungssatz;6233548;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623354800;137;0,0749;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623354800LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623355309;7;0,0038;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;623355333;20;0,0109;1;1;1;0;0;0;1;1;1;1
479;Kupplungssatz;623355400;79;0,0432;1;0;1;1;1;0;1;1;1;1
479;Kupplungssatz;623355400LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;623356000;148;0,0809;1;1;1;0;1;0;1;1;1;1
479;Kupplungssatz;6233560000;2;0,0011;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;623356000LUK;2;0,0011;0;0;0;0;0;0;0;0;0;0
