GENART;LDATE;DLNR;DLNRBEZ;NARTNR;QTY_POS
479;"2024";6;"LuK";"624347409";54
479;"2024";5436;"S-TEC";"SP02989";63
479;"2024";6;"LuK";"624302333";43
479;"2024";21;"VALEO";"786003";129
479;"2024";399;"EXEDY";"TYK2306";97
479;"2024";6;"LuK";"623313809";59
479;"2024";399;"EXEDY";"SZK2046";61
479;"2024";21;"VALEO";"835109";29
479;"2024";32;"SACHS";"3000970071";581
479;"2024";399;"EXEDY";"MBK2149";37
479;"2024";399;"EXEDY";"NSS2197";84
479;"2024";399;"EXEDY";"SZK2071";63
479;"2024";21;"VALEO";"003433";91
479;"2024";6;"LuK";"619304309";152
479;"2024";21;"VALEO";"832229";162
479;"2024";21;"VALEO";"832392";87
479;"2024";32;"SACHS";"3000970094";162
479;"2024";32;"SACHS";"3000990289";208
479;"2024";32;"SACHS";"3089600110";196
479;"2024";399;"EXEDY";"ISK2001";15
479;"2024";399;"EXEDY";"TYK2237";72
479;"2024";6;"LuK";"620101560";41
479;"2024";6;"LuK";"620219500";134
479;"2024";6;"LuK";"622313509";113
479;"2024";6;"LuK";"623228500";83
479;"2024";6;"LuK";"624303409";264
479;"2024";6;"LuK";"624354909";167
479;"2024";21;"VALEO";"006775";29
479;"2024";21;"VALEO";"009249";81
479;"2024";21;"VALEO";"801984";124
479;"2024";21;"VALEO";"821184";94
479;"2024";21;"VALEO";"821322";111
479;"2024";21;"VALEO";"826818";225
479;"2024";21;"VALEO";"832431";89
479;"2024";32;"SACHS";"3000347001";64
479;"2024";32;"SACHS";"3000846501";76
479;"2024";32;"SACHS";"3000852401";214
479;"2024";32;"SACHS";"3000950016";54
479;"2024";399;"EXEDY";"HYK2049";37
479;"2024";399;"EXEDY";"MZK2117";2
479;"2024";399;"EXEDY";"MZK2135";20
479;"2024";399;"EXEDY";"NSK2077";100
479;"2024";399;"EXEDY";"SZS2053";91
479;"2024";399;"EXEDY";"TYK2175";66
479;"2024";399;"EXEDY";"HCK2059";47
479;"2024";6;"LuK";"623315109";108
479;"2024";21;"VALEO";"826571";193
479;"2024";21;"VALEO";"826579";55
479;"2024";21;"VALEO";"826721";21
479;"2024";21;"VALEO";"828016";75
479;"2024";21;"VALEO";"828404";35
479;"2024";6;"LuK";"620221500";65
479;"2024";6;"LuK";"622307209";40
479;"2024";399;"EXEDY";"FJK2037";139
479;"2024";399;"EXEDY";"MZK2030";20
479;"2024";21;"VALEO";"835108";32
479;"2024";6;"LuK";"619313100";25
479;"2024";21;"VALEO";"834133";1
479;"2024";6;"LuK";"623294209";46
479;"2024";6;"LuK";"625309700";37
479;"2024";6;"LuK";"622324500";34
479;"2024";6;"LuK";"622341800";177
479;"2024";21;"VALEO";"832511";88
479;"2024";21;"VALEO";"837571";142
479;"2024";32;"SACHS";"3000099001";22
479;"2024";166;"AISIN";"KEFI16";11
479;"2024";399;"EXEDY";"MZK2129";21
479;"2024";21;"VALEO";"826548";44
479;"2024";399;"EXEDY";"TYK2086";18
479;"2024";21;"VALEO";"821462";13
479;"2024";21;"VALEO";"832398";22
479;"2024";6;"LuK";"600035300";187
479;"2024";32;"SACHS";"3000990446";351
479;"2024";350;"BLUE PRINT";"ADF123049";56
479;"2024";21;"VALEO";"837454";440
479;"2024";32;"SACHS";"3000990353";285
479;"2024";6;"LuK";"643340200";7
479;"2024";6;"LuK";"622036410";12
479;"2024";6;"LuK";"627303235";199
479;"2024";32;"SACHS";"3000950749";60
479;"2024";32;"SACHS";"3000954057";17
479;"2024";6;"LuK";"624322009";171
479;"2024";6;"LuK";"624325419";126
479;"2024";21;"VALEO";"834492";20
479;"2024";21;"VALEO";"834700";46
479;"2024";21;"VALEO";"837344";171
479;"2024";32;"SACHS";"3000950918";18
479;"2024";32;"SACHS";"3000990450";84
479;"2024";32;"SACHS";"2289000041";522
479;"2024";6;"LuK";"623315034";22
479;"2024";248;"NIPPARTS";"J2008046";4
479;"2024";6;"LuK";"624309600";230
479;"2024";421;"COMLINE";"ECK067";6
479;"2024";350;"BLUE PRINT";"ADR163081";64
479;"2024";421;"COMLINE";"ECK050";30
479;"2024";6;"LuK";"600016700";204
479;"2024";475;"BORG & BECK";"HK2840";1
479;"2024";32;"SACHS";"2290601093";137
479;"2024";32;"SACHS";"3000990443";14
479;"2024";475;"BORG & BECK";"HK7802";8
479;"2024";421;"COMLINE";"ECK022";1
479;"2024";421;"COMLINE";"ECK077";3
479;"2024";6;"LuK";"623353900";25
479;"2024";21;"VALEO";"003388";24
479;"2024";32;"SACHS";"3000951092";472
479;"2024";32;"SACHS";"3000951232";121
479;"2024";32;"SACHS";"3000970051";55
479;"2024";32;"SACHS";"3000970106";130
479;"2024";32;"SACHS";"3000970136";83
479;"2024";350;"BLUE PRINT";"ADG030248";124
479;"2024";350;"BLUE PRINT";"ADG03070";6
479;"2024";350;"BLUE PRINT";"ADH23041";61
479;"2024";421;"COMLINE";"ECK193";2
479;"2024";32;"SACHS";"3000970012";149
479;"2024";350;"BLUE PRINT";"ADW193058";20
479;"2024";32;"SACHS";"3000951634";242
479;"2024";350;"BLUE PRINT";"ADV183053";53
479;"2024";6;"LuK";"624407309";126
479;"2024";32;"SACHS";"3000951211";2
479;"2024";166;"AISIN";"KT208A";4
479;"2024";6;"LuK";"622331800";99
479;"2024";6;"LuK";"624334200";320
479;"2024";166;"AISIN";"KG036A";18
479;"2024";166;"AISIN";"KS064R";36
479;"2024";166;"AISIN";"KT445";29
479;"2024";6;"LuK";"624408409";141
479;"2024";6;"LuK";"622322009";159
479;"2024";257;"ASHIKA";"920WW07";2
479;"2024";32;"SACHS";"3000143002";64
479;"2024";6;"LuK";"623219709";17
479;"2024";21;"VALEO";"801343";70
479;"2024";166;"AISIN";"KECI05";4
479;"2024";399;"EXEDY";"TYK2282";30
479;"2024";6;"LuK";"622055500";50
479;"2024";6;"LuK";"623329709";50
479;"2024";21;"VALEO";"801617";10
479;"2024";166;"AISIN";"KERE28";4
479;"2024";6;"LuK";"623377234";53
479;"2024";6;"LuK";"624321934";44
479;"2024";6;"LuK";"624373433";98
479;"2024";32;"SACHS";"3000951069";30
479;"2024";32;"SACHS";"3000951354";78
479;"2024";32;"SACHS";"3000951368";33
479;"2024";32;"SACHS";"3000951786";86
479;"2024";32;"SACHS";"3000990101";25
479;"2024";32;"SACHS";"3000990299";7
479;"2024";6;"LuK";"600024600";166
479;"2024";475;"BORG & BECK";"HK2445";3
479;"2024";475;"BORG & BECK";"HK2834";10
479;"2024";475;"BORG & BECK";"HK8051";6
479;"2024";32;"SACHS";"3000990590";138
479;"2024";166;"AISIN";"KO010D";6
479;"2024";475;"BORG & BECK";"HK2137";13
479;"2024";6;"LuK";"600039600";178
479;"2024";2728;"ORIGINAL Schäferbarthold";"311280120111";6
479;"2024";32;"SACHS";"3400700541";2
479;"2024";6;"LuK";"600030700";46
479;"2024";4675;"STARLINE";"SL3DS0172";15
479;"2024";6;"LuK";"620239200";17
479;"2024";6;"LuK";"624335834";47
479;"2024";248;"NIPPARTS";"J2008035";7
479;"2024";32;"SACHS";"2290601142";108
479;"2024";32;"SACHS";"3000951653";65
479;"2024";21;"VALEO";"827284";8
479;"2024";32;"SACHS";"3400700618";40
479;"2024";21;"VALEO";"837409";47
479;"2024";6;"LuK";"624330733";157
479;"2024";350;"BLUE PRINT";"ADC43089";5
479;"2024";6;"LuK";"624379433";392
479;"2024";32;"SACHS";"3000990196";4
479;"2024";32;"SACHS";"3000990258";6
479;"2024";32;"SACHS";"3400700623";22
479;"2024";32;"SACHS";"3000990448";69
479;"2024";32;"SACHS";"3000858401";82
479;"2024";6;"LuK";"624322419";105
479;"2024";21;"VALEO";"828485";62
479;"2024";32;"SACHS";"3000990207";163
479;"2024";32;"SACHS";"3000970130";209
479;"2024";32;"SACHS";"3000951018";39
479;"2024";32;"SACHS";"3000951813";30
479;"2024";470;"MAPA";"010228620";3
479;"2024";21;"VALEO";"834616";6
479;"2024";32;"SACHS";"3400700416";14
479;"2024";350;"BLUE PRINT";"ADG030255";116
479;"2024";6;"LuK";"624397633";106
479;"2024";6;"LuK";"624324933";37
479;"2024";32;"SACHS";"3000951824";34
479;"2024";4828;"RYMEC";"JT1128";14
479;"2024";6;"LuK";"624403909";65
479;"2024";21;"VALEO";"837003";129
479;"2024";4828;"RYMEC";"JT1494";53
479;"2024";4828;"RYMEC";"SF1066062";7
479;"2024";156;"JAPANPARTS";"KF2096";54
479;"2024";4828;"RYMEC";"JT1742";108
479;"2024";4828;"RYMEC";"JT1652052";187
479;"2024";32;"SACHS";"3000970143";59
479;"2024";6;"LuK";"624328900";15
479;"2024";350;"BLUE PRINT";"ADR163036";216
479;"2024";4828;"RYMEC";"JT1511";132
479;"2024";21;"VALEO";"837082";122
479;"2024";156;"JAPANPARTS";"KF5005";22
479;"2024";350;"BLUE PRINT";"ADF123031";24
479;"2024";4828;"RYMEC";"SF1081";22
479;"2024";4828;"RYMEC";"JT1128029";20
479;"2024";156;"JAPANPARTS";"KF649";41
479;"2024";4828;"RYMEC";"JT1146";56
479;"2024";350;"BLUE PRINT";"ADF123091";161
479;"2024";6;"LuK";"620316900";57
479;"2024";21;"VALEO";"834466";74
479;"2024";21;"VALEO";"845193";48
479;"2024";32;"SACHS";"3000950701";85
479;"2024";32;"SACHS";"3000970117";74
479;"2024";156;"JAPANPARTS";"KF571";43
479;"2024";4828;"RYMEC";"JT17611073";13
479;"2024";4828;"RYMEC";"JT8555";20
479;"2024";156;"JAPANPARTS";"KFW25E";42
479;"2024";350;"BLUE PRINT";"ADM530103";124
479;"2024";4828;"RYMEC";"JT6860";45
479;"2024";4828;"RYMEC";"JT7794";63
479;"2024";21;"VALEO";"826319";22
479;"2024";166;"AISIN";"CKY121R";33
479;"2024";350;"BLUE PRINT";"ADBP300070";17
479;"2024";4828;"RYMEC";"JT1649046";14
479;"2024";4828;"RYMEC";"JT67811094";24
479;"2024";32;"SACHS";"3000990455";72
479;"2024";32;"SACHS";"3000951573";95
479;"2024";4828;"RYMEC";"JT1650029";84
479;"2024";21;"VALEO";"834591";124
479;"2024";32;"SACHS";"3000970128";26
479;"2024";4828;"RYMEC";"JT1416";28
479;"2024";4828;"RYMEC";"JT1758";84
479;"2024";4828;"RYMEC";"JT1890";4
479;"2024";6;"LuK";"622347900";73
479;"2024";6;"LuK";"624351300";68
479;"2024";32;"SACHS";"3000833801";15
479;"2024";166;"AISIN";"KT313V";90
479;"2024";6;"LuK";"624306500";33
479;"2024";4828;"RYMEC";"JT1271019";8
479;"2024";4828;"RYMEC";"SF1084";62
479;"2024";350;"BLUE PRINT";"ADR163065";75
479;"2024";32;"SACHS";"2290601185";221
479;"2024";4828;"RYMEC";"JT1636";14
479;"2024";4828;"RYMEC";"JT1857";102
479;"2024";21;"VALEO";"832680";11
479;"2024";32;"SACHS";"3000951617";16
479;"2024";350;"BLUE PRINT";"ADBP300045";25
479;"2024";350;"BLUE PRINT";"ADW1930109";31
479;"2024";21;"VALEO";"801627";40
479;"2024";32;"SACHS";"3000950631";54
479;"2024";4828;"RYMEC";"JT1096";14
479;"2024";21;"VALEO";"835211";48
479;"2024";4828;"RYMEC";"JT1600014";10
479;"2024";4828;"RYMEC";"JT7808";57
479;"2024";32;"SACHS";"3000990303";77
479;"2024";156;"JAPANPARTS";"KF314";22
479;"2024";4828;"RYMEC";"JT1493";44
479;"2024";4828;"RYMEC";"SF1053053";4
479;"2024";21;"VALEO";"821241";6
479;"2024";4828;"RYMEC";"JT9805";27
479;"2024";166;"AISIN";"KT440V";33
479;"2024";350;"BLUE PRINT";"ADT330211";151
479;"2024";21;"VALEO";"834237";13
479;"2024";32;"SACHS";"3000970105";94
479;"2024";4828;"RYMEC";"JT18691138";6
479;"2024";166;"AISIN";"KM029";15
479;"2024";156;"JAPANPARTS";"KF421";36
479;"2024";6;"LuK";"624322800";109
479;"2024";21;"VALEO";"845179";25
479;"2024";156;"JAPANPARTS";"KF1034";26
479;"2024";350;"BLUE PRINT";"ADP153041";93
479;"2024";4828;"RYMEC";"JT1907040";19
479;"2024";350;"BLUE PRINT";"ADN130230";35
479;"2024";21;"VALEO";"805277";25
479;"2024";21;"VALEO";"826312";7
479;"2024";32;"SACHS";"3000855801";40
479;"2024";32;"SACHS";"3000990391";123
479;"2024";156;"JAPANPARTS";"KF593";20
479;"2024";201;"KAVO PARTS";"CP1161";10
479;"2024";350;"BLUE PRINT";"ADG030252";14
479;"2024";350;"BLUE PRINT";"ADW1930104";34
479;"2024";4828;"RYMEC";"JT1066";34
479;"2024";4828;"RYMEC";"JT6284";48
479;"2024";4828;"RYMEC";"SF10641057";6
479;"2024";4828;"RYMEC";"JT1805050";6
479;"2024";4828;"RYMEC";"JT7813";12
479;"2024";6;"LuK";"624310400";34
479;"2024";350;"BLUE PRINT";"ADT330256";76
479;"2024";32;"SACHS";"3000845301";10
479;"2024";6;"LuK";"622303900";103
479;"2024";21;"VALEO";"834320";12
479;"2024";32;"SACHS";"3000990553";113
479;"2024";350;"BLUE PRINT";"ADW1930103";12
479;"2024";4828;"RYMEC";"JT1834";10
479;"2024";6;"LuK";"600018400";47
479;"2024";6;"LuK";"600027300";23
479;"2024";32;"SACHS";"3000951711";34
479;"2024";156;"JAPANPARTS";"KFK04";12
479;"2024";166;"AISIN";"CKT337RB";3
479;"2024";350;"BLUE PRINT";"ADW1930108";52
479;"2024";4828;"RYMEC";"DF3027";5
479;"2024";4828;"RYMEC";"JT1202";42
479;"2024";4828;"RYMEC";"JT7334002";13
479;"2024";350;"BLUE PRINT";"ADT330233C";94
479;"2024";4828;"RYMEC";"JT1762";4
479;"2024";4828;"RYMEC";"JT1928";27
479;"2024";32;"SACHS";"3000951262";67
479;"2024";156;"JAPANPARTS";"KFK50";20
479;"2024";4828;"RYMEC";"JT1133";6
479;"2024";350;"BLUE PRINT";"ADW193084";8
479;"2024";6;"LuK";"626307233";52
479;"2024";201;"KAVO PARTS";"CP1145";19
479;"2024";403;"MAXGEAR";"615465";6
479;"2024";4828;"RYMEC";"JT1882049";10
479;"2024";4828;"RYMEC";"JT17841101";7
479;"2024";21;"VALEO";"834285";10
479;"2024";403;"MAXGEAR";"615366";1
479;"2024";4828;"RYMEC";"JT1599";6
479;"2024";32;"SACHS";"3000950952";68
479;"2024";32;"SACHS";"3000970123";198
479;"2024";350;"BLUE PRINT";"ADR163072";20
479;"2024";4828;"RYMEC";"JT17041071";42
479;"2024";161;"TRW";"MSK203";7
479;"2024";403;"MAXGEAR";"615357";1
479;"2024";6;"LuK";"625320533";19
479;"2024";6;"LuK";"626305209";7
479;"2024";350;"BLUE PRINT";"ADT330146";33
479;"2024";4828;"RYMEC";"JT6539";16
479;"2024";6;"LuK";"621314300";15
479;"2024";21;"VALEO";"821411";21
479;"2024";166;"AISIN";"KT132A";50
479;"2024";350;"BLUE PRINT";"ADM530111";14
479;"2024";6;"LuK";"600033200";263
479;"2024";6;"LuK";"623371000";143
479;"2024";166;"AISIN";"KS008C";25
479;"2024";6;"LuK";"624310333";38
479;"2024";21;"VALEO";"835038";40
479;"2024";21;"VALEO";"827192";22
479;"2024";32;"SACHS";"3000951444";9
479;"2024";32;"SACHS";"3000950724";5
479;"2024";1210;"_del_CARBOX";"CK152M";24
479;"2024";32;"SACHS";"3000970097";51
479;"2024";1210;"_del_CARBOX";"CK459M";48
479;"2024";1210;"_del_CARBOX";"CK472M";15
479;"2024";1210;"_del_CARBOX";"CK541M";21
479;"2024";1210;"_del_CARBOX";"CK628M";16
479;"2024";1210;"_del_CARBOX";"CK806M";25
479;"2024";1210;"_del_CARBOX";"CK837M";8
479;"2024";1210;"_del_CARBOX";"CK862M";19
479;"2024";32;"SACHS";"3000921000";1
479;"2024";1138;"KLITECH";"CK404RW";34
479;"2024";1138;"KLITECH";"CK860RW";24
479;"2024";1210;"_del_CARBOX";"CK203M";11
479;"2024";1210;"_del_CARBOX";"CK422M";7
479;"2024";1210;"_del_CARBOX";"CK471M";20
479;"2024";1210;"_del_CARBOX";"CK481M";19
479;"2024";1210;"_del_CARBOX";"CK626M";12
479;"2024";1210;"_del_CARBOX";"CK817M";33
479;"2024";1210;"_del_CARBOX";"CK489M";30
479;"2024";1210;"_del_CARBOX";"CK870M";25
479;"2024";1210;"_del_CARBOX";"CK412M";23
479;"2024";1210;"_del_CARBOX";"CK848M";22
479;"2024";21;"VALEO";"877204";11
479;"2024";32;"SACHS";"3000858301";28
479;"2024";32;"SACHS";"3000950709";13
479;"2024";1138;"KLITECH";"CK838RW";43
479;"2024";1210;"_del_CARBOX";"CK153M";12
479;"2024";1210;"_del_CARBOX";"CK808M";21
479;"2024";201;"KAVO PARTS";"CP9040";35
479;"2024";21;"VALEO";"832471";34
479;"2024";6;"LuK";"619029760";85
479;"2024";4561;"WESTLAKE";"WCP030";31
479;"2024";4561;"WESTLAKE";"WOV002";10
479;"2024";350;"BLUE PRINT";"ADT330196";59
479;"2024";4561;"WESTLAKE";"WFT031";18
479;"2024";350;"BLUE PRINT";"ADN13017";13
479;"2024";4561;"WESTLAKE";"WVW004";18
479;"2024";6;"LuK";"618115160";6
479;"2024";32;"SACHS";"3000951660";150
479;"2024";32;"SACHS";"3000990181";15
479;"2024";4561;"WESTLAKE";"WCP046F";19
479;"2024";4561;"WESTLAKE";"WHY014";1
479;"2024";4561;"WESTLAKE";"WVW031F";169
479;"2024";4561;"WESTLAKE";"WFD002";4
479;"2024";6;"LuK";"624162300";47
479;"2024";32;"SACHS";"3000951463";125
479;"2024";32;"SACHS";"3000990615";201
479;"2024";4561;"WESTLAKE";"WOV009";9
479;"2024";32;"SACHS";"3000854501";24
479;"2024";6;"LuK";"623327733";19
479;"2024";32;"SACHS";"3000951330";16
479;"2024";4561;"WESTLAKE";"WFD005A";14
479;"2024";4561;"WESTLAKE";"WFD021F";25
479;"2024";4561;"WESTLAKE";"WRN004";18
479;"2024";4561;"WESTLAKE";"WVW039";3
479;"2024";32;"SACHS";"3000951201";45
479;"2024";201;"KAVO PARTS";"CP7516";7
479;"2024";2728;"ORIGINAL Schäferbarthold";"311280010111";5
479;"2024";4561;"WESTLAKE";"WCH001";3
479;"2024";32;"SACHS";"3000951636";35
479;"2024";32;"SACHS";"3000951731";9
479;"2024";32;"SACHS";"3000836001";52
479;"2024";21;"VALEO";"821364";4
479;"2024";6;"LuK";"622164900";2
479;"2024";6;"LuK";"624328800";34
479;"2024";6;"LuK";"600005000";161
479;"2024";6;"LuK";"620209809";57
479;"2024";32;"SACHS";"3000951715";58
479;"2024";166;"AISIN";"KT318RC";12
479;"2024";6;"LuK";"643333000";6
479;"2024";399;"EXEDY";"HCK2029";11
479;"2024";166;"AISIN";"KN082";11
479;"2024";6;"LuK";"623312809";15
479;"2024";166;"AISIN";"CKN218R";1
479;"2024";166;"AISIN";"KH076";37
479;"2024";166;"AISIN";"KT181D";21
479;"2024";6;"LuK";"622167000";63
479;"2024";32;"SACHS";"3000951146";2
479;"2024";350;"BLUE PRINT";"ADF123037";6
479;"2024";6;"LuK";"619315800";70
479;"2024";32;"SACHS";"3000951199";4
479;"2024";6;"LuK";"620309034";27
479;"2024";21;"VALEO";"834271";11
479;"2024";6;"LuK";"600036700";26
479;"2024";6;"LuK";"621300621";177
479;"2024";32;"SACHS";"3000990385";16
479;"2024";156;"JAPANPARTS";"KF932";3
479;"2024";481;"JAPKO";"92932";1
479;"2024";6;"LuK";"624324134";64
479;"2024";6;"LuK";"626315233";400
479;"2024";21;"VALEO";"837111";62
479;"2024";32;"SACHS";"3000950074";18
479;"2024";32;"SACHS";"3000950862";71
479;"2024";32;"SACHS";"3000951153";79
479;"2024";32;"SACHS";"3000951903";10
479;"2024";32;"SACHS";"3000990514";36
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2006046";25
479;"2024";6;"LuK";"624356133";221
479;"2024";21;"VALEO";"837088";24
479;"2024";32;"SACHS";"3000843501";7
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2000552";19
479;"2024";6;"LuK";"622333533";30
479;"2024";127;"NK";"133933";2
479;"2024";32;"SACHS";"3000990113";21
479;"2024";6;"LuK";"640300100";31
479;"2024";156;"JAPANPARTS";"KFW32";3
479;"2024";350;"BLUE PRINT";"ADN130144";12
479;"2024";156;"JAPANPARTS";"KF2013";10
479;"2024";21;"VALEO";"827176";8
479;"2024";6;"LuK";"622351609";44
479;"2024";156;"JAPANPARTS";"KF842";35
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2008005";23
479;"2024";6;"LuK";"623326309";16
479;"2024";32;"SACHS";"3000950948";4
479;"2024";32;"SACHS";"3000950737";11
479;"2024";32;"SACHS";"2290601047";10
479;"2024";32;"SACHS";"3000950842";161
479;"2024";32;"SACHS";"3000951997";91
479;"2024";21;"VALEO";"832459";25
479;"2024";6;"LuK";"600037800";149
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2002309";5
479;"2024";32;"SACHS";"3000830201";22
479;"2024";21;"VALEO";"832067";16
479;"2024";32;"SACHS";"2290601122";127
479;"2024";399;"EXEDY";"DWK2014";1
479;"2024";21;"VALEO";"826985";9
479;"2024";21;"VALEO";"826622";39
479;"2024";21;"VALEO";"801311";4
479;"2024";32;"SACHS";"3000990323";11
479;"2024";6;"LuK";"624307309";1
479;"2024";6;"LuK";"624331809";38
479;"2024";32;"SACHS";"3000859401";5
479;"2024";6;"LuK";"623067610";44
479;"2024";470;"MAPA";"004180300";24
479;"2024";190;"NATIONAL";"CK9117";1
479;"2024";470;"MAPA";"004240809";4
479;"2024";470;"MAPA";"000228900";5
479;"2024";6;"LuK";"623125800";4
479;"2024";21;"VALEO";"801187";12
479;"2024";350;"BLUE PRINT";"ADV183018";17
479;"2024";6;"LuK";"622311533";23
479;"2024";350;"BLUE PRINT";"ADT330284";33
479;"2024";350;"BLUE PRINT";"ADBP300060";18
479;"2024";2728;"ORIGINAL Schäferbarthold";"311180240111";34
479;"2024";32;"SACHS";"3000003005";29
479;"2024";399;"EXEDY";"MBK2123";14
479;"2024";166;"AISIN";"KEVW10";3
479;"2024";399;"EXEDY";"NSK2223";9
479;"2024";6;"LuK";"619220660";24
479;"2024";21;"VALEO";"832603";27
479;"2024";399;"EXEDY";"HYK2077";3
479;"2024";4694;"NEXUS";"F15067NX";1
479;"2024";21;"VALEO";"801586";1
479;"2024";21;"VALEO";"835057";23
479;"2024";257;"ASHIKA";"9208804";1
479;"2024";350;"BLUE PRINT";"ADG030153";3
479;"2024";6;"LuK";"624233460";51
479;"2024";475;"BORG & BECK";"HK2078";2
479;"2024";32;"SACHS";"3000990107";30
479;"2024";32;"SACHS";"2290601170";12
479;"2024";350;"BLUE PRINT";"ADG030124";6
479;"2024";350;"BLUE PRINT";"ADF123034";21
479;"2024";6;"LuK";"626303100";6
479;"2024";6;"LuK";"626305500";28
479;"2024";21;"VALEO";"826901";25
479;"2024";21;"VALEO";"826943";3
479;"2024";421;"COMLINE";"ECK011";14
479;"2024";32;"SACHS";"3000951335";65
479;"2024";475;"BORG & BECK";"HK2140";5
479;"2024";475;"BORG & BECK";"HK6399";6
479;"2024";475;"BORG & BECK";"HK7858";4
479;"2024";475;"BORG & BECK";"HKT1319";5
479;"2024";6;"LuK";"625165660";14
479;"2024";350;"BLUE PRINT";"ADN13055";25
479;"2024";156;"JAPANPARTS";"KFCI03";9
479;"2024";399;"EXEDY";"TYK2117";9
479;"2024";6;"LuK";"623324135";10
479;"2024";6;"LuK";"626309209";3
479;"2024";21;"VALEO";"826933";3
479;"2024";32;"SACHS";"3400700402";30
479;"2024";21;"VALEO";"826860";12
479;"2024";4675;"STARLINE";"SL3DS1236";41
479;"2024";21;"VALEO";"845013";6
479;"2024";21;"VALEO";"834640";1
479;"2024";6;"LuK";"624055000";46
479;"2024";32;"SACHS";"3000368001";8
479;"2024";350;"BLUE PRINT";"ADBP300040";27
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2000312";18
479;"2024";21;"VALEO";"837481";51
479;"2024";6;"LuK";"622322434";115
479;"2024";470;"MAPA";"000210409";25
479;"2024";4828;"RYMEC";"JT1903";2
479;"2024";21;"VALEO";"834370";25
479;"2024";4828;"RYMEC";"SF1012012";11
479;"2024";4828;"RYMEC";"JT1098";4
479;"2024";4828;"RYMEC";"JT1861";23
479;"2024";4828;"RYMEC";"JT18361081";13
479;"2024";21;"VALEO";"821357";22
479;"2024";4828;"RYMEC";"JT1443";11
479;"2024";350;"BLUE PRINT";"ADW193038";14
479;"2024";21;"VALEO";"834411";15
479;"2024";4828;"RYMEC";"JT19431071";6
479;"2024";6;"LuK";"624353133";75
479;"2024";4828;"RYMEC";"JT1784";10
479;"2024";4828;"RYMEC";"JT1802";38
479;"2024";4828;"RYMEC";"JT1883042";23
479;"2024";350;"BLUE PRINT";"ADW193042";26
479;"2024";4828;"RYMEC";"JT18721068";7
479;"2024";21;"VALEO";"834047";35
479;"2024";32;"SACHS";"3000951606";50
479;"2024";4828;"RYMEC";"JT1133053";8
479;"2024";21;"VALEO";"821363";7
479;"2024";6;"LuK";"624316933";13
479;"2024";4828;"RYMEC";"JT1085";2
479;"2024";350;"BLUE PRINT";"ADF1230146";3
479;"2024";4828;"RYMEC";"JT7866014";18
479;"2024";21;"VALEO";"834084";18
479;"2024";21;"VALEO";"826826";33
479;"2024";21;"VALEO";"786013";34
479;"2024";21;"VALEO";"837412";10
479;"2024";161;"TRW";"MSK230";2
479;"2024";201;"KAVO PARTS";"CP8529";6
479;"2024";21;"VALEO";"837083";6
479;"2024";201;"KAVO PARTS";"CP2114";14
479;"2024";32;"SACHS";"3400700430";14
479;"2024";32;"SACHS";"3000951841";2
479;"2024";6;"LuK";"622022506";42
479;"2024";21;"VALEO";"826342";20
479;"2024";32;"SACHS";"3000990226";24
479;"2024";4561;"WESTLAKE";"WFD047";2
479;"2024";4561;"WESTLAKE";"WNS060CSC";1
479;"2024";21;"VALEO";"805256";1
479;"2024";32;"SACHS";"3000950773";21
479;"2024";4561;"WESTLAKE";"WCP009A";6
479;"2024";4561;"WESTLAKE";"WFD040F";9
479;"2024";4561;"WESTLAKE";"WRN025";3
479;"2024";4561;"WESTLAKE";"WCP047F";9
479;"2024";4561;"WESTLAKE";"WCP023";2
479;"2024";32;"SACHS";"3000954075";10
479;"2024";32;"SACHS";"3000845101";6
479;"2024";185;"KAMOKA";"KC059";3
479;"2024";350;"BLUE PRINT";"ADK83034";10
479;"2024";350;"BLUE PRINT";"ADF123016";49
479;"2024";4869;"RED-LINE";"25NI036";1
479;"2024";21;"VALEO";"827179";7
479;"2024";6984;"Oyodo";"10S0553OYO";4
479;"2024";166;"AISIN";"KG009B";9
479;"2024";4832;"WILMINK GROUP";"WG2235869";1
479;"2024";350;"BLUE PRINT";"ADF123044";42
479;"2024";6;"LuK";"640305000";7
479;"2024";6;"LuK";"643331700";10
479;"2024";32;"SACHS";"3400700668";48
479;"2024";6;"LuK";"624410333";132
479;"2024";32;"SACHS";"3000585001";23
479;"2024";21;"VALEO";"827442";18
479;"2024";6;"LuK";"620311409";69
479;"2024";32;"SACHS";"3400710094";1
479;"2024";6;"LuK";"620335909";11
479;"2024";21;"VALEO";"834595";14
479;"2024";6;"LuK";"626309833";46
479;"2024";6;"LuK";"625303835";13
479;"2024";350;"BLUE PRINT";"ADC430134";17
479;"2024";4376;"AUSTRALIAN CLUTCH";"KBM23011";1
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J20005017";4
479;"2024";6;"LuK";"622349500";22
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2001123";4
479;"2024";32;"SACHS";"3000990204";7
479;"2024";32;"SACHS";"3000990578";57
479;"2024";55;"HERTH+BUSS JAKOPARTS";"J2001212";8
479;"2024";21;"VALEO";"845088";1
