NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"2326570C00";262;242;1;19;17;10;0;58,82;0;0;1;0;479;"Kupplungssatz"
"2326578B00";45;43;0;2;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"2326578E00";289;264;3;22;24;11;0;45,83;0;0;0;0;479;"Kupplungssatz"
"2326581A20";568;533;8;27;48;20;0;41,67;0;0;0;0;479;"Kupplungssatz"
"2326584C00";165;140;2;23;6;5;2;83,33;0;0;1;0;479;"Kupplungssatz"
"2326584E00";62;60;0;2;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"23265M79F00";243;222;2;19;10;3;0;30;0;0;0;0;479;"Kupplungssatz"
"23265M79F41";21;15;0;6;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2327243";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"23309364";1;0;1;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2333180";159;124;0;35;25;25;25;100;0;0;1;0;479;"Kupplungssatz"
"2335400QAD";145;118;0;27;14;14;1;100;1;0;1;0;479;"Kupplungssatz"
"2335400QAE";50;34;0;16;1;1;0;100;1;0;0;0;479;"Kupplungssatz"
"2335400QAF";30;28;0;2;4;4;0;100;1;0;1;0;479;"Kupplungssatz"
"2335400QAG";239;228;1;10;27;27;2;100;1;0;1;0;479;"Kupplungssatz"
"2335400QAH";1225;1168;10;47;79;78;8;98,73;1;0;1;0;479;"Kupplungssatz"
"2335400QAK";449;419;1;29;64;64;0;100;1;0;1;0;479;"Kupplungssatz"
"2335400QAL";2478;2347;2;129;288;287;16;99,65;1;0;1;0;479;"Kupplungssatz"
"2335400QAN";2049;1971;24;54;263;261;14;99,24;1;0;1;0;479;"Kupplungssatz"
"2335400QAR";791;719;6;66;89;88;5;98,88;1;0;1;0;479;"Kupplungssatz"
"2335400QAT";14;13;0;1;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"2335400QAU";183;160;2;21;16;16;3;100;1;0;0;0;479;"Kupplungssatz"
"23354BN700";121;117;0;4;7;7;0;100;1;0;1;0;479;"Kupplungssatz"
"23357BN700";32;32;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2342048";3242;2664;21;557;164;164;132;100;1;0;1;0;479;"Kupplungssatz"
"2349037";22;22;0;0;2;2;1;100;0;0;1;0;479;"Kupplungssatz"
"2350079";261;194;6;61;18;4;0;22,22;0;0;0;0;479;"Kupplungssatz"
"235308";6;5;0;1;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2353387";2451;2319;21;111;401;401;154;100;1;0;1;1;479;"Kupplungssatz"
"235385";31;28;1;2;8;1;1;12,50;0;0;0;0;479;"Kupplungssatz"
"2355A004";323;240;15;68;11;4;0;36,36;0;0;0;0;479;"Kupplungssatz"
"2373263";5;3;2;0;3;3;3;100;0;0;0;0;479;"Kupplungssatz"
"23767905";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2382063JA0";271;235;0;36;24;3;0;12,50;0;0;0;0;479;"Kupplungssatz"
"2382073J00";22;21;0;1;4;1;0;25;0;0;0;0;479;"Kupplungssatz"
"2382079J00";2028;1965;5;58;230;38;4;16,52;0;0;1;0;479;"Kupplungssatz"
"2383395";27;26;0;1;1;1;0;100;0;0;1;0;479;"Kupplungssatz"
"238727";18;17;1;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"239669";28;28;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"240225";76;72;3;1;8;6;1;75;0;0;0;0;479;"Kupplungssatz"
"2404982";18;16;2;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2405828";609;115;50;444;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"240663";168;158;0;10;19;15;14;78,95;0;0;0;0;479;"Kupplungssatz"
"2407861";12;6;6;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"240927";14;14;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"240962";57;53;0;4;11;3;0;27,27;0;0;0;0;479;"Kupplungssatz"
"241044";113;108;2;3;15;2;0;13,33;0;0;0;0;479;"Kupplungssatz"
"241122";35;28;0;7;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"241155";78;76;0;2;6;1;0;16,67;0;0;0;0;479;"Kupplungssatz"
"241191";13;6;0;7;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"241236";27;22;0;5;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2412546";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"241338";88;83;0;5;8;4;0;50;0;0;0;0;479;"Kupplungssatz"
"2413893";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"24196866";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"241984";21;21;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"241990";30;28;0;2;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"242085";22;15;2;5;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"242089";24;23;0;1;3;2;0;66,67;0;0;0;0;479;"Kupplungssatz"
"242094";25;22;0;3;5;1;0;20;0;0;0;0;479;"Kupplungssatz"
"242097";14;14;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"242102";10;7;0;3;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"242106";19;16;0;3;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"242107";47;45;2;0;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"242108";76;76;0;0;15;15;0;100;0;0;0;0;479;"Kupplungssatz"
"242110";9;3;2;4;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2421109";8;5;0;3;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"242112";65;65;0;0;17;17;0;100;0;0;0;0;479;"Kupplungssatz"
"242113";52;52;0;0;10;10;0;100;0;0;0;0;479;"Kupplungssatz"
"242114";34;33;0;1;6;6;0;100;0;0;0;0;479;"Kupplungssatz"
"242125";18;18;0;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"24214";57;54;0;3;2;1;0;50;0;0;0;1;479;"Kupplungssatz"
"2421438";8;7;0;1;3;2;0;66,67;0;0;0;0;479;"Kupplungssatz"
"24214LD";17;12;1;4;4;1;0;25;0;0;0;1;479;"Kupplungssatz"
"242357";5;3;0;2;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"24241164";39;11;3;25;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"24248711";12;9;0;3;2;2;1;100;1;0;1;0;479;"Kupplungssatz"
"242515";26;26;0;0;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"24255748";14;0;4;10;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2425600";10;9;0;1;2;2;2;100;0;0;0;0;479;"Kupplungssatz"
"2425636";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2425923";5;5;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"2426599";7;7;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"24266041";624;568;7;49;20;20;5;100;1;0;1;0;479;"Kupplungssatz"
"24268466";27;17;0;10;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"24280088";1146;1032;28;86;147;147;21;100;1;0;1;0;479;"Kupplungssatz"
"24281250";154;119;3;32;10;10;2;100;1;0;1;0;479;"Kupplungssatz"
"2433096";59;56;1;2;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"243699";37;36;1;0;10;10;1;100;0;0;0;0;479;"Kupplungssatz"
"2440284";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"244103";147;143;0;4;17;17;1;100;0;0;0;0;479;"Kupplungssatz"
"2441590";664;169;220;275;17;17;0;100;0;0;0;0;479;"Kupplungssatz"
"24422061";20280;19576;107;597;2884;395;1;13,70;0;0;0;0;479;"Kupplungssatz"
"2442206190092679";37;37;0;0;5;4;0;80;0;0;0;0;479;"Kupplungssatz"
"24422061S2";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"24422062";2009;1933;1;75;226;29;0;12,83;0;0;0;0;479;"Kupplungssatz"
"24423459";288;270;2;16;13;7;0;53,85;1;0;0;0;479;"Kupplungssatz"
"24436433";26;26;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"24436441";844;826;5;13;44;37;2;84,09;1;0;0;0;479;"Kupplungssatz"
"24436442";261;255;2;4;18;14;0;77,78;1;0;0;0;479;"Kupplungssatz"
"24467886";68;65;0;3;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"24504943";9;9;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"245091";23;19;0;4;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"245361";29;29;0;0;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"245502";18;13;5;0;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"245666";3;2;1;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"24583157";525;441;11;73;58;58;9;100;1;0;1;0;479;"Kupplungssatz"
"2458891";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"245988";36;32;4;0;8;8;0;100;0;0;0;0;479;"Kupplungssatz"
"246004";18;18;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"246005";16;13;0;3;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2460073";57;45;4;8;4;4;4;100;0;0;1;0;479;"Kupplungssatz"
"2460870";62;60;0;2;3;3;1;100;0;0;1;0;479;"Kupplungssatz"
"246398";7;6;1;0;3;1;0;33,33;0;0;0;0;479;"Kupplungssatz"
"2465619";1169;1018;5;146;64;64;18;100;0;0;1;0;479;"Kupplungssatz"
"2465641";6569;6192;38;339;766;762;123;99,48;0;0;1;0;479;"Kupplungssatz"
"2465641Μ";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2465643";5435;2084;1123;2228;107;107;90;100;0;0;1;0;479;"Kupplungssatz"
"24793198";10;10;0;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"248056";78;77;0;1;10;1;0;10;0;0;0;0;479;"Kupplungssatz"
"248256";6;2;4;0;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"249186";30;30;0;0;6;6;0;100;0;0;0;0;479;"Kupplungssatz"
"249195";20;20;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"249215";11;5;3;3;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"249225";18;17;0;1;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"249229";149;148;0;1;30;30;0;100;0;0;0;0;479;"Kupplungssatz"
"249234";12;9;3;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"249235";2;2;0;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"249240";22;21;0;1;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"249431";7;7;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2495008";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"249944";72;72;0;0;20;20;0;100;0;0;0;0;479;"Kupplungssatz"
"249946";13;12;1;0;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"249949";203;195;8;0;32;32;0;100;0;0;0;0;479;"Kupplungssatz"
"249950";59;59;0;0;17;17;0;100;0;0;0;0;479;"Kupplungssatz"
"249952";13;13;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"2499965";711;693;2;16;88;88;9;100;0;0;1;0;479;"Kupplungssatz"
"25012";431;424;2;5;52;15;0;28,85;0;0;0;0;479;"Kupplungssatz"
"250762";2;2;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2509855";3007;1896;83;1028;67;31;0;46,27;0;0;0;0;479;"Kupplungssatz"
"2516846";1988;723;993;272;27;26;26;96,30;0;0;1;0;479;"Kupplungssatz"
"2516868";2869;1632;124;1113;143;143;130;100;0;0;1;0;479;"Kupplungssatz"
"2517838";1224;447;620;157;7;7;0;100;0;0;1;0;479;"Kupplungssatz"
"25182560";271;197;7;67;5;4;0;80;1;0;0;0;479;"Kupplungssatz"
"25184623";87;81;1;5;3;3;1;100;1;0;1;0;479;"Kupplungssatz"
"25185062";121;106;0;15;7;2;0;28,57;1;0;0;0;479;"Kupplungssatz"
"25186768";322;266;0;56;29;18;0;62,07;0;0;0;0;479;"Kupplungssatz"
"25187231";298;266;1;31;15;15;12;100;1;0;1;0;479;"Kupplungssatz"
"251884";20;8;1;11;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"25190235";35;27;0;8;2;2;2;100;1;0;1;0;479;"Kupplungssatz"
"25190864";262;163;1;98;6;6;0;100;1;0;0;0;479;"Kupplungssatz"
"25191310";451;385;8;58;36;36;32;100;1;0;1;0;479;"Kupplungssatz"
"25191312";318;291;1;26;14;14;6;100;1;0;1;0;479;"Kupplungssatz"
"25191614";79;61;0;18;12;12;3;100;1;0;1;0;479;"Kupplungssatz"
"25192482";284;270;3;11;21;19;6;90,48;1;0;1;0;479;"Kupplungssatz"
"25192488";28;27;0;1;3;3;1;100;1;0;1;0;479;"Kupplungssatz"
"25194053";353;207;21;125;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"25197793";22;21;0;1;2;2;2;100;1;0;1;0;479;"Kupplungssatz"
"25198334";24;20;0;4;1;1;0;100;1;0;0;0;479;"Kupplungssatz"
"25198335";24;11;10;3;2;2;0;100;1;0;0;0;479;"Kupplungssatz"
"25198339";74;59;0;15;4;4;0;100;1;0;0;0;479;"Kupplungssatz"
"25200600";181;161;1;19;24;24;24;100;1;0;1;0;479;"Kupplungssatz"
"25202592";113;100;0;13;14;4;0;28,57;0;0;0;0;479;"Kupplungssatz"
"2521670";3382;3135;13;234;224;58;3;25,89;0;0;0;0;479;"Kupplungssatz"
"2522145";649;528;6;115;58;11;0;18,97;0;0;0;0;479;"Kupplungssatz"
"2525285";81;46;22;13;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"2525309";226;171;0;55;25;25;0;100;0;0;0;0;479;"Kupplungssatz"
"252537";47;47;0;0;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"2526859";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"252934";14;14;0;0;4;3;0;75;0;0;0;0;479;"Kupplungssatz"
"25329127";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"253365";12;10;0;2;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"2551980";243;174;3;66;11;11;11;100;0;0;1;0;479;"Kupplungssatz"
"259039";8;7;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"259246";17;16;1;0;8;8;0;100;0;0;0;0;479;"Kupplungssatz"
"25982";144;139;4;1;15;3;0;20;0;0;0;0;479;"Kupplungssatz"
"2599629";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"25997";28;28;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"25DA011";5;5;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25DA016";23;23;0;0;2;2;0;100;0;0;0;1;479;"Kupplungssatz"
"25DW031";2;2;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25GW000";60;43;2;15;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25HO001";6;6;0;0;2;2;0;100;0;0;0;1;479;"Kupplungssatz"
"25HY048";7;7;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25HY193";73;72;0;1;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25KI105";7;7;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25KI114";89;53;0;36;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25MH001";38;17;10;11;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25MI080";4;4;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25NI002";13;12;0;1;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25NI036";29;27;0;2;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25NI085";19;19;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25NI124";9;8;0;1;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25PG007";134;41;60;33;4;4;0;100;0;0;0;1;479;"Kupplungssatz"
"25SZ004";12;12;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25SZ036";10;10;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25SZ052";40;35;0;5;2;2;0;100;0;0;0;1;479;"Kupplungssatz"
"25SZ077";14;14;0;0;2;2;0;100;0;0;0;1;479;"Kupplungssatz"
"25SZ079";15;15;0;0;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"25SZ084";34;31;0;3;2;2;0;100;0;0;0;1;479;"Kupplungssatz"
"25SZ097";104;101;1;2;7;7;0;100;0;0;0;1;479;"Kupplungssatz"
"260926";14;14;0;0;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"2610098";435;129;262;44;9;9;0;100;0;0;0;0;479;"Kupplungssatz"
"261024";91;88;0;3;14;13;0;92,86;0;0;0;0;479;"Kupplungssatz"
"261189";35;35;0;0;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"26119776";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2614585";263;15;77;171;5;5;1;100;0;0;0;0;479;"Kupplungssatz"
"26150739";9;9;0;0;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"261647";28;28;0;0;8;2;0;25;0;0;0;0;479;"Kupplungssatz"
"2617327";951;885;12;54;100;14;0;14;0;0;0;0;479;"Kupplungssatz"
"261890";12;10;0;2;4;1;0;25;0;0;0;0;479;"Kupplungssatz"
"261891";6;5;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"262079";11;10;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"262144";103;102;1;0;20;20;0;100;0;0;0;0;479;"Kupplungssatz"
"262149";35;33;0;2;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"262421";16;14;2;0;4;1;1;25;0;0;0;0;479;"Kupplungssatz"
"262472";10;8;0;2;2;1;1;50;0;0;0;0;479;"Kupplungssatz"
"264191";21;17;0;4;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"26425";105;102;0;3;5;2;0;40;0;0;0;0;479;"Kupplungssatz"
"264503";5;5;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"265389";5;3;2;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"265425600117";6;4;0;2;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"266488";37;36;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"266496";11;10;1;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"266499";26;24;2;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"266960";10;1;9;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"267131261";17;13;1;3;2;2;0;100;0;0;0;1;479;"Kupplungssatz"
"2682617";1720;1181;209;330;140;140;112;100;0;0;1;0;479;"Kupplungssatz"
"268308";10;9;1;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"268892";9;7;2;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"270225000113";7;6;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"270266";34;32;1;1;14;14;0;100;0;0;0;0;479;"Kupplungssatz"
"2704648";307;204;20;83;24;24;24;100;0;0;1;0;479;"Kupplungssatz"
"270507";31;31;0;0;8;1;0;12,50;1;0;1;0;479;"Kupplungssatz"
"271263";27;24;1;2;4;4;2;100;0;0;1;0;479;"Kupplungssatz"
"271265";102;90;10;2;8;5;0;62,50;1;0;1;0;479;"Kupplungssatz"
"271266";108;108;0;0;25;3;0;12;0;0;1;0;479;"Kupplungssatz"
"271267";227;217;0;10;25;19;11;76;1;0;1;0;479;"Kupplungssatz"
"27134570";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"271494";611;571;6;34;80;43;3;53,75;1;0;1;0;479;"Kupplungssatz"
"271810";115;97;11;7;4;1;0;25;0;0;0;0;479;"Kupplungssatz"
"271858";9;8;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"271861";29;24;1;4;2;1;1;50;0;0;0;0;479;"Kupplungssatz"
"271868";44;43;0;1;7;1;0;14,29;0;0;0;0;479;"Kupplungssatz"
"272015";63;57;0;6;16;10;0;62,50;0;0;0;0;479;"Kupplungssatz"
"272018";278;278;0;0;29;29;0;100;0;0;0;0;479;"Kupplungssatz"
"272053";16;16;0;0;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"272062";54;51;0;3;16;2;0;12,50;0;0;0;0;479;"Kupplungssatz"
"272067";46;44;0;2;5;2;0;40;0;0;0;0;479;"Kupplungssatz"
"2722171";19;15;0;4;2;2;1;100;0;0;1;0;479;"Kupplungssatz"
"272314";311;287;2;22;27;25;1;92,59;1;0;1;0;479;"Kupplungssatz"
"2723310";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"272414";530;479;4;47;48;48;31;100;1;0;1;0;479;"Kupplungssatz"
"272415";56;49;0;7;3;3;3;100;1;0;1;0;479;"Kupplungssatz"
"272425400176";9;6;0;3;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"272444";59;49;2;8;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"272449";667;626;0;41;108;108;22;100;1;0;1;0;479;"Kupplungssatz"
"272485";107;103;0;4;12;6;4;50;1;0;1;0;479;"Kupplungssatz"
"27325306";5;5;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"2733073";1551;138;1324;89;18;18;0;100;0;0;0;0;479;"Kupplungssatz"
"274156";401;384;4;13;21;20;2;95,24;1;0;1;0;479;"Kupplungssatz"
"27416657";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"274180";232;228;0;4;14;14;0;100;1;0;1;0;479;"Kupplungssatz"
"274221";25;23;0;2;2;2;0;100;1;0;1;0;479;"Kupplungssatz"
"274262";11;4;2;5;1;1;1;100;1;0;1;0;479;"Kupplungssatz"
"275067";25;25;0;0;4;4;4;100;0;0;0;0;479;"Kupplungssatz"
"275231483";24;6;3;15;1;1;0;100;0;0;0;1;479;"Kupplungssatz"
"2754";63;62;0;1;5;1;0;20;0;0;0;0;479;"Kupplungssatz"
"2755177";473;11;462;0;2;2;1;100;0;0;0;0;479;"Kupplungssatz"
"27570";33;32;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"275848";33;33;0;0;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"27995151";13;13;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"28005A43602";90;83;4;3;2;2;2;100;1;0;1;0;479;"Kupplungssatz"
"280939";14;14;0;0;3;3;3;100;0;0;0;0;479;"Kupplungssatz"
"282071";6;5;0;1;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"282072";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"282105";59;57;0;2;12;5;0;41,67;0;0;0;0;479;"Kupplungssatz"
"282135";13;13;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"282169";36;34;0;2;7;7;0;100;0;0;0;0;479;"Kupplungssatz"
"282200";80;79;0;1;14;4;0;28,57;0;0;0;0;479;"Kupplungssatz"
"282201";30;28;2;0;7;6;0;85,71;0;0;0;0;479;"Kupplungssatz"
"282203";19;19;0;0;7;7;0;100;0;0;0;0;479;"Kupplungssatz"
"282204";10;8;2;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"282205";77;68;0;9;9;1;0;11,11;0;0;0;0;479;"Kupplungssatz"
"282206";33;33;0;0;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"28231462A";20;20;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2824727";836;315;3;518;7;1;0;14,29;0;0;0;0;479;"Kupplungssatz"
"2825069010080";4;4;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"282507";8;8;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2830372";3;3;0;0;5;5;5;100;0;0;0;0;479;"Kupplungssatz"
"28407842841";181;123;7;51;7;7;4;100;1;0;1;0;479;"Kupplungssatz"
"2840802";101;92;6;3;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"285265";3;1;0;2;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"285399";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"285511";29;18;1;10;2;1;0;50;0;0;0;0;479;"Kupplungssatz"
"2876266";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"287780";21;20;0;1;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"288492";9;9;0;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"2885481";1;1;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"288690";28;16;3;9;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"289179";5;5;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"29042290601143";1;1;0;0;1;1;1;100;0;0;0;0;479;"Kupplungssatz"
"2905600000200";6;6;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600000600";10;10;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600001300";5;4;1;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600001600";33;33;0;0;10;10;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600001700";15;13;2;0;5;5;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600012500";5;5;0;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600013900";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600015800";4;4;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600016900";8;7;1;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600019700";6;5;1;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600019900";10;7;3;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600022800";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600024000";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600029300";10;10;0;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600029500";10;7;3;0;2;2;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600029900";14;14;0;0;4;4;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600031500";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600032100";11;10;1;0;3;3;0;100;0;0;0;0;479;"Kupplungssatz"
"2905600037100";44;39;5;0;7;7;0;100;0;0;0;0;479;"Kupplungssatz"
"2905602000100";10;8;2;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905602000200";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905602000700";3;3;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905618308700";2;2;0;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
"2905619301360";7;5;2;0;1;1;0;100;0;0;0;0;479;"Kupplungssatz"
