GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);Schaeffler LuK;VALEO;HERTH+BUSS JAKOPARTS;JAPANPARTS;AISIN;BLUE PRINT;EXEDY;WESTLAKE;RYMEC;SACHS
479;Kupplungssatz;LUK600034200;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK600035500;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK600037100;9;0,0043;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK600038200;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK600039600;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK600040600;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK600041100;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK602000100;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK602000400;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK602000600;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK618308633;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK618312300;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK619305033;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK620308600;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK620309033;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK620311933;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK620317300;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK620332200;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK620335700;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK620344500;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK620348533;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK621028316;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK621302709;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622220509;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622309633;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622309635;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622322033;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622322609;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622322633;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622333600;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622342933;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622344633;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK622351633;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623304300;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623309400;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623309700;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623324100;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623332500;6;0,0029;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623353400;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623354433;6;0,0029;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623354434;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623354800;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623355400;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623373300;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK623376500;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624165200;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624314533;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624318009;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624318209;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624318300;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624333000;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624340833;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624341933;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624347633;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624347634;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624351733;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624352200;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624353000;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624354000;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624355333;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624356133;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624374309;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624375633;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624377409;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624393134;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624395233;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624395334;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624397635;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624403200;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624410409;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624410609;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624410800;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624410900;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624411609;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK624413209;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK625304433;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK625306109;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK625306309;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK625307600;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626242300;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626302800;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626303409;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626304933;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626305000;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626307500;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626309333;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626314109;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626314709;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626314833;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626315009;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK626316133;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK627303233;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK627306609;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK628330700;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK628339000;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;LUK628358500;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;M819939;2;0,001;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MB919427;1;0,0005;0;0;0;1;0;1;0;0;0;1
479;Kupplungssatz;MB937353;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MB937354;2;0,001;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MBK2011;1;0,0005;0;1;1;1;1;0;1;0;1;0
479;Kupplungssatz;MBK2024;4;0,0019;0;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;MBK2029;23;0,0111;1;1;1;1;1;0;1;0;1;0
479;Kupplungssatz;MBK2053;2;0,001;1;0;1;1;0;1;1;0;1;0
479;Kupplungssatz;MBK2057;2;0,001;0;0;0;1;0;1;1;0;0;0
479;Kupplungssatz;MBK2060;3;0,0014;0;0;0;0;1;0;1;1;0;0
479;Kupplungssatz;MBK2070;2;0,001;1;1;1;1;1;1;1;0;1;1
479;Kupplungssatz;MBK2070DMF;2;0,001;0;0;0;1;1;0;1;0;0;0
479;Kupplungssatz;MBK2085;7;0,0034;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;MBK2106;1;0,0005;1;1;1;1;0;1;1;0;0;0
479;Kupplungssatz;MBK2107;2;0,001;1;1;0;1;1;1;1;0;0;1
479;Kupplungssatz;MBK2108;1;0,0005;1;1;1;1;0;0;1;0;1;1
479;Kupplungssatz;MBK2113;29;0,014;1;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;MBK2118;1;0,0005;1;0;1;1;1;0;1;0;1;0
479;Kupplungssatz;MBK2124SMF;1;0,0005;0;0;0;1;1;0;1;0;1;0
479;Kupplungssatz;MBK2128;5;0,0024;1;1;1;1;1;0;1;0;1;1
479;Kupplungssatz;MBK2147;1;0,0005;1;0;1;0;0;0;1;0;0;0
479;Kupplungssatz;MBK2163;1;0,0005;0;1;1;0;0;1;1;0;1;1
479;Kupplungssatz;MBK2170;6;0,0029;1;0;1;1;1;0;1;1;1;0
479;Kupplungssatz;MBK2175;1;0,0005;0;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;MBS2117;1;0,0005;1;1;1;0;1;0;1;0;1;0
479;Kupplungssatz;MBS2130;1;0,0005;0;0;0;0;0;1;1;0;0;0
479;Kupplungssatz;MCK5001;80;0,0386;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5002;37;0,0178;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5003;5;0,0024;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5004;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5009;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5010;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5012;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5013;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5015;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MCK5016;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MD703270;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MD710634;1;0,0005;1;0;0;1;0;1;0;0;1;0
479;Kupplungssatz;MD723544;3;0,0014;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MD732505;4;0,0019;1;0;0;1;0;0;0;0;0;1
479;Kupplungssatz;MD742681;2;0,001;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;MD746631;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MD749759;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MD749998;9;0,0043;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;MD770038;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MD770041;1;0,0005;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;MD771467;1;0,0005;0;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MD802112;8;0,0039;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;ME506156;1;0,0005;1;0;0;0;0;1;0;0;1;0
479;Kupplungssatz;ME507162;4;0,0019;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;ME507162?;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;ME516321;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;ME517217;4;0,0019;1;0;0;0;0;1;0;0;1;0
479;Kupplungssatz;ME521103;1;0,0005;1;0;0;1;0;1;0;0;1;1
479;Kupplungssatz;ME531331;2;0,001;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;ME538048;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;ME538508;2;0,001;1;0;0;0;0;1;0;0;1;0
479;Kupplungssatz;ME581119;2;0,001;1;0;0;1;0;1;0;1;1;1
479;Kupplungssatz;MFS2022;2;0,001;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;MK40025;1;0,0005;0;0;0;0;0;1;0;1;0;0
479;Kupplungssatz;MK9101;1;0,0005;0;0;0;1;0;1;0;0;0;0
479;Kupplungssatz;MK9422;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MK9964;1;0,0005;0;0;0;0;1;1;0;0;0;0
479;Kupplungssatz;MK9988;1;0,0005;0;0;0;0;1;1;0;0;0;0
479;Kupplungssatz;ML133000;1;0,0005;1;0;0;1;0;1;0;0;1;0
479;Kupplungssatz;ML133004;2;0,001;1;0;0;1;0;1;0;0;1;0
479;Kupplungssatz;MME61509;1;0,0005;1;0;1;0;0;0;0;0;1;0
479;Kupplungssatz;MME61528;1;0,0005;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;MME61533;1;0,0005;0;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;MME61535;1;0,0005;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;MME61543;1;0,0005;1;0;0;1;0;1;0;0;1;1
479;Kupplungssatz;MME61549;1;0,0005;1;1;1;1;0;1;0;1;1;0
479;Kupplungssatz;MN107773;7;0,0034;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;MN110362;3;0,0014;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MN110720;1;0,0005;1;1;0;1;0;0;0;0;1;0
479;Kupplungssatz;MN130402;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;MN130411;2;0,001;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MN130489;2;0,001;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;MN130493;12;0,0058;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;MN132330;2;0,001;1;1;0;1;1;0;0;0;1;1
479;Kupplungssatz;MN132332;1;0,0005;1;0;0;1;0;0;0;0;1;1
479;Kupplungssatz;MN168046;2;0,001;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MN168062;1;0,0005;1;1;0;1;1;0;0;0;1;1
479;Kupplungssatz;MN168403;1;0,0005;1;1;1;1;0;1;1;0;1;1
479;Kupplungssatz;MN171120;13;0,0063;1;1;0;1;0;1;0;1;1;0
479;Kupplungssatz;MN171419;3;0,0014;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;MN196047;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;MN900942;3;0,0014;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;MN900944;1;0,0005;1;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;MN982340;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;MR110146;1;0,0005;1;0;0;1;0;0;0;0;1;1
479;Kupplungssatz;MR145619;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MR195311;1;0,0005;1;0;0;1;0;0;0;0;0;1
479;Kupplungssatz;MR195689;1;0,0005;1;1;0;1;0;1;0;1;1;1
479;Kupplungssatz;MR196313;1;0,0005;0;1;0;1;0;1;0;0;0;1
479;Kupplungssatz;MR276656;5;0,0024;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;MR276659;1;0,0005;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;MR357709;6;0,0029;1;0;0;1;0;1;0;0;1;1
479;Kupplungssatz;MR446365;2;0,001;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MR453071;5;0,0024;1;0;0;1;0;1;0;0;1;0
479;Kupplungssatz;MR477060;1;0,0005;0;1;0;0;0;1;0;0;0;0
479;Kupplungssatz;MR477386;3;0,0014;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MR477387;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MR553643;4;0,0019;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;MR581044;1;0,0005;1;0;0;1;0;1;0;0;1;1
479;Kupplungssatz;MR953152;3;0,0014;1;0;0;1;0;0;0;0;1;0
479;Kupplungssatz;MR980023;1;0,0005;1;1;0;1;0;1;0;1;1;0
479;Kupplungssatz;MR980190;4;0,0019;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;MR980846;1;0,0005;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;MR980890;1;0,0005;1;1;0;1;0;1;0;0;1;0
479;Kupplungssatz;MSK101;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK102;14;0,0068;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK105;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK106;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK202;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK203;13;0,0063;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK204;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK205;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK206;9;0,0043;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK207;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK208;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK211;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK213;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK214;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK215;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK216;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK229;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK230;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK243;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK244;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MSK245;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;MW30618653;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;MW30618657;7;0,0034;1;1;0;1;1;0;1;0;1;1
479;Kupplungssatz;MZ690511;8;0,0039;1;1;1;0;1;0;0;0;1;1
479;Kupplungssatz;MZK2014;2;0,001;0;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;MZK2063;2;0,001;0;1;0;0;1;0;1;0;0;0
479;Kupplungssatz;MZK2087;3;0,0014;0;0;1;1;1;1;1;0;1;0
479;Kupplungssatz;MZK2093;1;0,0005;0;1;1;0;1;1;1;1;1;0
479;Kupplungssatz;MZK2094;1;0,0005;0;0;0;1;1;0;1;0;1;1
479;Kupplungssatz;MZK2098;1;0,0005;0;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;MZK2117;1;0,0005;0;0;1;0;1;1;1;0;1;0
479;Kupplungssatz;MZK2119;15;0,0072;0;0;0;1;1;0;1;0;0;0
479;Kupplungssatz;MZK2120;1;0,0005;0;0;1;1;1;0;1;0;1;0
479;Kupplungssatz;MZK2122;1;0,0005;1;0;1;1;0;0;1;0;1;0
479;Kupplungssatz;MZK2123;3;0,0014;1;0;1;0;1;1;1;0;1;0
479;Kupplungssatz;MZK2124;1;0,0005;1;1;0;0;0;0;1;0;1;0
479;Kupplungssatz;MZK2126;2;0,001;0;1;1;0;1;1;1;1;1;0
479;Kupplungssatz;MZK2127;3;0,0014;0;0;0;1;1;1;1;0;0;0
479;Kupplungssatz;MZK2128;2;0,001;0;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;MZK2129;1;0,0005;0;1;1;1;1;1;1;0;0;1
479;Kupplungssatz;MZK2130;1;0,0005;0;0;1;1;0;0;1;0;1;0
479;Kupplungssatz;MZK2135;2;0,001;0;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;MZK2135SMF;2;0,001;0;0;0;1;1;0;1;0;1;0
479;Kupplungssatz;N2000589;1;0,0005;0;1;0;0;1;1;0;0;0;0
479;Kupplungssatz;N2000590;1;0,0005;0;0;1;0;1;1;0;0;0;0
479;Kupplungssatz;N200N204;2;0,001;0;0;1;1;1;0;0;0;0;0
479;Kupplungssatz;N31716410;2;0,001;1;0;0;0;0;1;0;0;1;0
479;Kupplungssatz;N31816410B;1;0,0005;1;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;NCL1001;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1002;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1004;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1005;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1006;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1012;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1013;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1018;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1025;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1026;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1027;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1031;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1040;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1042;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1046;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1048;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1049;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1054;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1105;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1108;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1110;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;NCL1112;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1127;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1196;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1256;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NCL1336;2;0,001;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NSK2003;3;0,0014;0;1;0;1;1;1;1;1;1;0
479;Kupplungssatz;NSK2024;4;0,0019;0;0;0;1;1;1;1;1;1;0
479;Kupplungssatz;NSK2042;9;0,0043;1;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;NSK2043;1;0,0005;1;1;1;0;1;1;1;0;1;0
479;Kupplungssatz;NSK2044;1;0,0005;1;1;1;0;0;1;1;0;0;0
479;Kupplungssatz;NSK2045;1;0,0005;1;1;0;1;1;0;1;0;0;0
479;Kupplungssatz;NSK2078;2;0,001;0;0;1;1;1;1;1;1;1;0
479;Kupplungssatz;NSK2083;2;0,001;0;0;0;1;0;0;1;0;0;0
479;Kupplungssatz;NSK2102;13;0,0063;1;0;1;1;1;1;1;1;1;0
479;Kupplungssatz;NSK2103;1;0,0005;0;1;1;1;1;1;1;0;1;0
479;Kupplungssatz;NSK2118;2;0,001;0;0;1;0;1;1;1;0;1;0
479;Kupplungssatz;NSK2138;4;0,0019;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;NSK2143;3;0,0014;0;0;1;0;1;0;1;0;1;0
479;Kupplungssatz;NSK2148;37;0,0178;1;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;NSK2168;1;0,0005;0;0;1;0;0;0;1;0;0;0
479;Kupplungssatz;NSK2178;3;0,0014;0;1;1;1;1;0;1;0;0;0
479;Kupplungssatz;NSK2184;17;0,0082;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;NSK2191;8;0,0039;0;0;0;0;0;1;1;0;0;0
479;Kupplungssatz;NSK2191SMF;2;0,001;0;0;0;1;1;0;1;0;1;0
479;Kupplungssatz;NSK2221;1;0,0005;0;0;1;1;1;1;1;0;1;0
479;Kupplungssatz;NSK2231;9;0,0043;1;0;1;1;1;0;1;0;1;0
479;Kupplungssatz;NSK2321;8;0,0039;0;0;1;1;0;0;1;0;1;0
479;Kupplungssatz;NSLMZ003;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NSS2197;2;0,001;0;0;1;0;1;1;1;0;1;1
479;Kupplungssatz;NSS2198;1;0,0005;0;0;1;0;1;1;1;0;1;1
479;Kupplungssatz;NSS2320;7;0,0034;0;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;NZSCT000;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;NZSVW002;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;PE0116410A;10;0,0048;1;0;0;1;0;0;0;0;1;1
479;Kupplungssatz;PE0116460;6;0,0029;1;0;0;1;0;0;0;0;1;1
479;Kupplungssatz;PE0216460A;2;0,001;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;PE4116410;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;PO012141741;5;0,0024;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;PSD103040;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;PSD103470;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;PXS417540B1B;1;0,0005;1;0;0;0;1;1;0;1;1;0
