GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;LEMF?RDER;METZGER AUTOTEILE;MAGNETI MARELLI;FEBI BILSTEIN;MAXGEAR;DOGA;ELECTRIC LIFE;Ac Rolcar;VAN WEZEL
1561;Fensterheber;60120310;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;6012PSG7POL;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60131089;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;601402;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;601465;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;6014PSG1;2;0,0056;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;6014PSG2;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;6015PSE1;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;6015PSE3;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;6015PSE4;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;601612;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;601616;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;6017200646;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60270470;2;0,0056;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60270520;1;0,0028;1;1;0;1;0;1;1;1;0;0
1561;Fensterheber;60270590;2;0,0056;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60271510;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60271630;2;0,0056;0;1;1;0;1;0;1;1;1;0
1561;Fensterheber;60300250;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60300340;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60300420;1;0,0028;0;1;1;0;1;1;1;0;1;0
1561;Fensterheber;60300430;1;0,0028;0;1;1;0;1;1;1;0;1;0
1561;Fensterheber;60321101;2;0,0056;0;0;1;1;0;1;1;1;1;1
1561;Fensterheber;60390020;1;0,0028;1;1;1;1;1;0;1;1;0;0
1561;Fensterheber;60390080;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60390090;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60400350;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60400370;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60401410;2;0,0056;1;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60420010;1;0,0028;1;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60470030;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60490070;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60500370;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60500520;3;0,0084;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60500530;10;0,0279;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60501430;1;0,0028;0;1;0;0;0;0;1;0;1;0
1561;Fensterheber;60600095231801P;1;0,0028;0;0;1;1;1;0;0;0;0;0
1561;Fensterheber;60600095231802P;1;0,0028;0;0;1;0;1;1;1;0;0;0
1561;Fensterheber;60600095391802P;1;0,0028;0;0;1;1;1;0;0;0;0;0
1561;Fensterheber;60600095401801P;1;0,0028;0;0;1;0;1;1;0;0;0;0
1561;Fensterheber;60600095401802P;1;0,0028;0;0;1;0;1;1;1;0;0;0
1561;Fensterheber;606000AI3917;1;0,0028;0;0;1;0;0;1;0;0;0;0
1561;Fensterheber;606000AI3919;9;0,0251;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000AI7564;3;0,0084;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000AI7565;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000ALSD15L;2;0,0056;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000BW3502;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000BW3503;2;0,0056;0;0;1;0;1;0;1;0;0;0
1561;Fensterheber;606000BW3542;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606000BW3992;1;0,0028;0;0;1;0;0;0;1;0;0;0
1561;Fensterheber;606000BW4029;1;0,0028;0;0;1;0;0;0;1;0;0;0
1561;Fensterheber;606000CI2434;1;0,0028;0;0;1;0;1;0;1;0;0;0
1561;Fensterheber;606000CI2435;1;0,0028;0;0;1;0;0;0;1;0;0;0
1561;Fensterheber;606000FI9585;1;0,0028;0;0;1;1;1;0;1;0;0;0
1561;Fensterheber;606000FO4041;1;0,0028;0;0;1;0;1;0;1;0;0;0
1561;Fensterheber;606000FO4093;1;0,0028;0;0;1;0;0;0;1;0;0;0
1561;Fensterheber;606000NI4557;3;0,0084;0;0;1;1;0;1;1;0;0;0
1561;Fensterheber;606000OL7254;1;0,0028;0;0;1;0;0;0;1;0;0;0
1561;Fensterheber;606000PE4419;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;606000PE4451;2;0,0056;0;0;1;0;0;0;1;0;0;0
1561;Fensterheber;606000RE3847;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606000RE4587;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606000SE4611;1;0,0028;0;0;0;0;0;1;1;0;0;0
1561;Fensterheber;606000SE4615;1;0,0028;0;0;0;0;0;1;1;0;0;0
1561;Fensterheber;606000SE4643;3;0,0084;0;0;1;0;1;0;1;0;0;0
1561;Fensterheber;606000SE4648;1;0,0028;0;0;1;0;1;1;1;0;0;0
1561;Fensterheber;606000SE4658;2;0,0056;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606000SO4162;2;0,0056;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000SO4163;2;0,0056;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000SO4164;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000SO4165;2;0,0056;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000SO4197;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000VO4915;1;0,0028;0;0;0;0;0;0;1;0;0;0
1561;Fensterheber;606000VW4759;1;0,0028;0;0;0;0;1;1;1;0;0;0
1561;Fensterheber;606000VW4785;1;0,0028;0;0;1;0;0;0;1;0;0;0
1561;Fensterheber;606000VW4822;1;0,0028;0;0;1;0;1;1;1;0;0;0
1561;Fensterheber;606000VW4825;6;0,0168;0;0;1;0;1;1;0;0;0;0
1561;Fensterheber;606000VW4829;1;0,0028;0;0;1;0;1;1;0;0;0;0
1561;Fensterheber;606000VW4836;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000VW4837;2;0,0056;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000VW4838;3;0,0084;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000VW4857;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606000VW4874;3;0,0084;0;0;1;0;1;1;0;0;0;0
1561;Fensterheber;606000VW4875;2;0,0056;0;0;1;0;1;1;0;0;0;0
1561;Fensterheber;606000VW4883;1;0,0028;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000VW5119;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606001009860;1;0,0028;0;0;0;0;0;0;1;0;0;0
1561;Fensterheber;606001013859P;1;0,0028;0;0;0;0;1;1;0;0;0;0
1561;Fensterheber;606001035860P;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606001035864P;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606001039859P;1;0,0028;0;0;1;0;1;0;1;0;0;0
1561;Fensterheber;606001040859;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606001040859P;1;0,0028;0;0;0;0;1;0;1;0;0;0
1561;Fensterheber;606001053863P;3;0,0084;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606001063859P;1;0,0028;0;0;1;0;1;0;1;0;0;0
1561;Fensterheber;606004044859P;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;606010016860P;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606043005859P;1;0,0028;0;0;1;0;1;0;0;0;0;0
1561;Fensterheber;606043006857P;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606043006858P;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;606043012860P;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;60650545;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;60650546;1;0,0028;1;1;0;1;0;0;1;1;1;1
1561;Fensterheber;60672278;2;0,0056;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60681593;2;0,0056;0;1;0;1;0;0;0;0;1;0
1561;Fensterheber;60695868;1;0,0028;1;1;0;1;0;0;0;1;1;1
1561;Fensterheber;60702390;1;0,0028;0;1;0;0;0;0;1;1;1;0
1561;Fensterheber;6070735;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60721102;1;0,0028;0;0;1;1;0;0;1;0;0;0
1561;Fensterheber;60800770;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60801100;1;0,0028;1;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60801490;1;0,0028;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60801580;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60801610;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60801730;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60802000;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60802050;5;0,014;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60802300;1;0,0028;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60802570;1;0,0028;1;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60802770;1;0,0028;1;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60802790;3;0,0084;1;1;1;1;0;0;1;0;1;0
1561;Fensterheber;60802850;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60802860;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60802980;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60802990;3;0,0084;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60803010;5;0,014;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60803020;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60803030;7;0,0195;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60803040;2;0,0056;1;1;1;1;1;1;1;1;0;0
1561;Fensterheber;60803050;7;0,0195;1;1;1;1;1;1;1;1;0;0
1561;Fensterheber;60803060;4;0,0112;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60803070;10;0,0279;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60803150;1;0,0028;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60803160;6;0,0168;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60803300;1;0,0028;1;1;1;1;1;0;1;1;0;0
1561;Fensterheber;60803400;3;0,0084;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60803410;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60803430;1;0,0028;1;1;1;1;1;1;1;1;0;0
1561;Fensterheber;60803460;2;0,0056;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60803470;2;0,0056;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60803480;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60803490;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60803590;2;0,0056;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60803670;5;0,014;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60803690;3;0,0084;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60803700;2;0,0056;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60803710;5;0,014;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60803870;2;0,0056;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60803890;4;0,0112;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60804130;2;0,0056;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60804160;1;0,0028;0;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60804170;3;0,0084;0;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60804200;3;0,0084;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60804210;2;0,0056;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60804250;1;0,0028;0;1;0;0;0;0;0;0;0;0
1561;Fensterheber;60804500;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60804530;3;0,0084;1;1;1;1;1;0;1;1;0;0
1561;Fensterheber;60804560;1;0,0028;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60804570;3;0,0084;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60804680;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60804690;2;0,0056;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60804700;2;0,0056;1;1;1;1;0;1;1;1;0;0
1561;Fensterheber;60804710;2;0,0056;1;1;1;1;0;1;1;1;0;0
1561;Fensterheber;60804720;1;0,0028;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;60804740;1;0,0028;0;1;1;1;1;0;1;1;0;0
1561;Fensterheber;60804750;10;0,0279;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60804760;1;0,0028;1;1;1;1;1;1;1;1;0;0
1561;Fensterheber;60804890;3;0,0084;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60805390;1;0,0028;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60805500;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;60805510;3;0,0084;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;60805530;3;0,0084;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60805540;2;0,0056;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60805550;6;0,0168;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60805790;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60805840;1;0,0028;1;1;1;1;1;1;1;1;0;0
1561;Fensterheber;60805850;1;0,0028;1;1;1;1;1;1;1;1;0;0
1561;Fensterheber;60806020;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60806080;2;0,0056;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60806090;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60806200;2;0,0056;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60806210;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60806500;6;0,0168;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60807030;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60807170;4;0,0112;1;1;0;1;1;0;1;1;1;0
1561;Fensterheber;60807180;4;0,0112;1;1;0;1;1;0;1;1;1;0
1561;Fensterheber;60807210;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60807230;1;0,0028;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;60807350;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60807370;3;0,0084;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60807380;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60807390;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60807410;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60807550;1;0,0028;0;1;1;1;0;0;0;1;1;0
1561;Fensterheber;60807590;1;0,0028;0;1;0;0;0;0;1;1;1;0
1561;Fensterheber;60807640;1;0,0028;1;1;1;1;1;0;0;1;1;0
1561;Fensterheber;60807670;2;0,0056;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60807690;1;0,0028;1;1;1;1;0;1;1;1;0;0
1561;Fensterheber;60807960;2;0,0056;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60808050;2;0,0056;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60808060;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60808100;2;0,0056;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60808200;2;0,0056;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60808390;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60808420;1;0,0028;0;1;1;0;1;0;1;1;0;0
1561;Fensterheber;60808430;5;0,014;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60808440;6;0,0168;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60808550;2;0,0056;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60808560;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60808570;2;0,0056;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60808650;2;0,0056;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60808690;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60808870;4;0,0112;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60808880;2;0,0056;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60808910;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60809010;1;0,0028;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60809170;2;0,0056;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60809250;1;0,0028;0;1;1;1;1;1;1;1;0;0
1561;Fensterheber;60809260;1;0,0028;0;1;1;1;1;1;1;1;0;0
1561;Fensterheber;60809280;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60809290;2;0,0056;0;1;1;1;1;0;1;1;0;0
1561;Fensterheber;60809420;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60809670;5;0,014;0;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60809680;6;0,0168;0;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60809710;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60809750;1;0,0028;0;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60809770;1;0,0028;0;1;0;1;0;0;0;1;1;0
1561;Fensterheber;60809790;1;0,0028;0;1;1;0;0;0;1;1;1;0
1561;Fensterheber;60809930;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60810150;7;0,0195;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60810160;5;0,014;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60810190;2;0,0056;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60810200;1;0,0028;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60810290;4;0,0112;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60810360;2;0,0056;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60810470;1;0,0028;0;1;1;1;0;0;0;1;1;0
1561;Fensterheber;60810490;1;0,0028;0;1;1;1;1;0;1;1;0;0
1561;Fensterheber;60810500;1;0,0028;0;1;1;1;1;0;1;1;0;0
1561;Fensterheber;60810560;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60810590;2;0,0056;0;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60810600;2;0,0056;0;1;1;1;1;1;1;1;1;0
1561;Fensterheber;60810950;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60810960;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60810970;2;0,0056;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60811040;1;0,0028;0;1;1;0;1;0;1;1;0;0
1561;Fensterheber;60811070;1;0,0028;0;1;1;0;1;0;0;1;0;0
1561;Fensterheber;60811120;1;0,0028;0;1;0;1;0;0;1;1;0;0
1561;Fensterheber;60811150;1;0,0028;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60811820;1;0,0028;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;60811900;1;0,0028;0;1;1;0;0;0;1;1;1;0
1561;Fensterheber;60812040;3;0,0084;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60812190;1;0,0028;1;1;0;0;0;0;0;1;0;0
1561;Fensterheber;60812230;4;0,0112;1;1;0;0;0;0;1;1;0;0
1561;Fensterheber;60812570;3;0,0084;0;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60812590;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60812670;1;0,0028;1;1;1;0;0;0;0;0;1;0
1561;Fensterheber;60812690;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60812700;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60812830;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60812880;2;0,0056;0;1;1;0;0;0;0;0;1;0
1561;Fensterheber;60812910;1;0,0028;0;1;0;0;0;0;0;1;1;0
1561;Fensterheber;60815020;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60815120;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60815650;1;0,0028;0;1;0;0;0;0;1;0;1;0
1561;Fensterheber;60816110;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60816580;3;0,0084;0;1;1;0;0;0;1;0;1;0
1561;Fensterheber;60816590;1;0,0028;0;1;0;0;0;0;1;0;1;0
1561;Fensterheber;60816900;1;0,0028;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60816910;4;0,0112;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60817100;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60817110;2;0,0056;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;60817120;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60817260;1;0,0028;0;1;0;0;0;0;1;1;0;0
1561;Fensterheber;60817270;2;0,0056;0;1;0;0;0;0;1;0;0;0
1561;Fensterheber;60818060;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;60818540;2;0,0056;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60818550;2;0,0056;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;60818580;1;0,0028;1;1;1;0;0;0;1;1;0;0
1561;Fensterheber;60818590;1;0,0028;1;1;1;0;0;0;1;1;0;0
1561;Fensterheber;60818720;1;0,0028;0;1;1;1;1;0;1;1;0;0
1561;Fensterheber;60818820;2;0,0056;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60818830;2;0,0056;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60819100;3;0,0084;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;60819130;1;0,0028;1;1;1;0;0;0;0;1;0;0
1561;Fensterheber;60819610;1;0,0028;0;1;0;0;0;0;0;1;0;0
1561;Fensterheber;60820010;2;0,0056;1;1;1;0;0;0;0;0;1;0
1561;Fensterheber;60820210;1;0,0028;0;1;0;0;0;0;1;0;1;0
1561;Fensterheber;60820530;1;0,0028;0;1;0;0;0;0;0;0;1;0
1561;Fensterheber;60820900;1;0,0028;0;1;0;0;0;0;1;0;1;0
1561;Fensterheber;60820940;1;0,0028;0;1;1;0;0;0;0;0;0;0
1561;Fensterheber;60821630;1;0,0028;0;1;0;0;0;0;0;0;0;0
1561;Fensterheber;60821770;1;0,0028;0;1;0;0;0;0;0;1;0;0
1561;Fensterheber;60822090;1;0,0028;0;1;0;0;0;0;0;0;1;0
1561;Fensterheber;60822250;1;0,0028;0;1;0;0;0;0;1;1;0;0
1561;Fensterheber;60822730;1;0,0028;0;1;1;0;1;0;1;0;1;0
1561;Fensterheber;60823140;2;0,0056;1;1;0;0;0;0;0;1;1;0
1561;Fensterheber;60825330;1;0,0028;0;1;0;0;0;0;0;0;0;0
1561;Fensterheber;6090409OE;1;0,0028;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;6090732;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;6091731;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;61041AJ030;2;0,0056;1;0;0;0;0;0;0;0;0;0
1561;Fensterheber;61041AJ131;1;0,0028;1;0;0;0;0;0;1;1;1;0
1561;Fensterheber;61222SA010;1;0,0028;0;0;0;0;0;0;1;1;0;0
1561;Fensterheber;61495;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;61496;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;620501040804P;1;0,0028;0;0;0;0;1;0;0;0;0;0
1561;Fensterheber;6216H0;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;6301731;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;63420080;2;0,0056;1;1;0;1;0;0;1;1;0;0
1561;Fensterheber;63420090;1;0,0028;1;1;0;1;0;0;1;1;0;0
1561;Fensterheber;63421030;3;0,0084;0;1;0;0;0;0;1;0;1;0
1561;Fensterheber;63470020;1;0,0028;1;1;0;1;0;0;0;1;0;0
1561;Fensterheber;63470030;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;63805810;1;0,0028;0;1;0;0;0;0;1;1;0;0
1561;Fensterheber;63806100;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;63806160;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;63806170;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;63806330;1;0,0028;0;1;0;1;0;0;1;1;0;0
1561;Fensterheber;63806690;1;0,0028;1;1;0;0;0;0;1;1;0;0
1561;Fensterheber;63807880;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;63807950;1;0,0028;0;1;1;1;0;0;1;1;1;0
1561;Fensterheber;63808050;2;0,0056;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;63808060;2;0,0056;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;63808210;2;0,0056;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;63811230;1;0,0028;0;1;0;0;1;0;1;1;1;0
1561;Fensterheber;63815710;1;0,0028;0;1;0;0;0;0;1;1;1;0
1561;Fensterheber;63816020;1;0,0028;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;63818680;1;0,0028;0;1;1;1;1;0;1;1;0;0
1561;Fensterheber;63824310;1;0,0028;0;1;0;0;0;0;0;1;0;0
1561;Fensterheber;63825390;1;0,0028;0;1;0;0;0;0;0;0;0;0
1561;Fensterheber;6387200046;1;0,0028;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;6397200046;7;0,0195;1;1;0;1;0;1;1;0;0;1
1561;Fensterheber;6397200146;1;0,0028;1;1;0;1;0;1;1;0;0;1
