NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"350103170024";27;26;0;1;7;7;0;100;0;0;1;1;1561;"Fensterheber"
"350103170026";3;2;0;1;2;2;0;100;0;0;1;1;1561;"Fensterheber"
"350103170029";11;11;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103170031";32;28;0;4;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170032";5;3;0;2;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103170037";5;2;0;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170039";18;12;0;6;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170040";7;5;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170042";7;6;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170043";3;2;0;1;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170044";6;3;0;3;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170045";7;4;2;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170049";4;1;0;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170050";5;1;1;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170055";27;21;0;6;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103170057";23;21;0;2;6;6;0;100;0;0;0;1;1561;"Fensterheber"
"350103170058";35;31;0;4;8;8;0;100;0;0;0;1;1561;"Fensterheber"
"350103170067";6;3;0;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170071";10;5;2;3;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170073";7;7;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103170074";6;5;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170077";8;7;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170078";7;6;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170079";52;49;0;3;11;11;0;100;0;0;0;1;1561;"Fensterheber"
"350103170080";16;14;0;2;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103170081";5;3;0;2;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170082";9;7;0;2;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170083";14;12;0;2;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"350103170091";27;23;1;3;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103170093";14;12;0;2;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170094";7;5;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170095";32;28;0;4;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"350103170101";14;13;0;1;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170102";9;7;0;2;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170103";31;30;0;1;9;9;0;100;0;0;1;1;1561;"Fensterheber"
"350103170104";23;21;0;2;3;3;0;100;0;0;1;1;1561;"Fensterheber"
"350103170106";3;2;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170111";2;1;1;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170117";8;2;4;2;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170119";2;1;1;0;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170120";5;3;2;0;2;2;0;100;0;0;1;1;1561;"Fensterheber"
"350103170127";7;2;0;5;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170135";2;1;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170139";10;8;2;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170150";18;17;0;1;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170159";13;10;0;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170160";4;3;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170162";4;2;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170163";5;3;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170169";12;7;3;2;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103170172";4;2;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170173";18;13;0;5;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170175";14;8;0;6;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170181";8;5;0;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170186";17;9;1;7;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"35010317018795";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"350103170193";24;17;0;7;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170194";14;12;0;2;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170197";2;2;0;0;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170205";2;1;0;1;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170211";3;1;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170223";3;3;0;0;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170224";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170225";5;3;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170226";12;9;0;3;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170227";5;4;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170229";5;3;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170233";8;7;0;1;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170237";12;4;0;8;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170240";3;2;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170249";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170253";17;15;0;2;3;3;0;100;0;0;1;1;1561;"Fensterheber"
"350103170254";7;5;0;2;2;2;0;100;0;0;1;1;1561;"Fensterheber"
"350103170256";3;1;0;2;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170305";5;3;0;2;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170376";2;2;0;0;2;2;0;100;0;0;1;1;1561;"Fensterheber"
"350103170407";1;1;0;0;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103170414";12;10;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103170416";15;14;0;1;3;3;0;100;0;0;1;1;1561;"Fensterheber"
"350103170439";11;7;2;2;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103170465";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103171100";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103171500";8;8;0;0;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"350103171600";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103172100";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103172300";4;2;2;0;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103172500";7;3;0;4;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103172700";7;5;1;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103173500";44;44;0;0;11;9;0;81,82;0;0;0;1;1561;"Fensterheber"
"350103173600";27;26;0;1;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"350103174100";5;4;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103174200";16;12;1;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103175100";19;14;0;5;3;1;0;33,33;0;0;0;0;1561;"Fensterheber"
"350103177500";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103184600";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103185600";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103187500";13;5;1;7;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103188000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103189900";3;1;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103190200";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103191300";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103194500";57;50;0;7;4;4;0;100;0;0;1;1;1561;"Fensterheber"
"350103194600";18;8;1;9;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103195100";10;10;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103199500";12;9;0;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103199600";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103200700";10;4;1;5;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103201500";11;8;0;3;2;2;0;100;0;0;1;1;1561;"Fensterheber"
"350103202000";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103207100";36;25;3;8;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103210100";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103211000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103211300";1;1;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103215200";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103216500";34;11;5;18;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"350103217000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103229000";9;8;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103239000";3;3;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103243000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103258200";13;5;1;7;2;2;0;100;0;0;1;1;1561;"Fensterheber"
"350103261000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103264000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103265000";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103316000";2;1;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103317000";13;12;0;1;3;3;0;100;0;0;1;1;1561;"Fensterheber"
"350103318000";10;10;0;0;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103332000";5;4;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103337000";9;8;0;1;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103338000";4;4;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103341000";13;13;0;0;4;3;0;75;0;0;0;1;1561;"Fensterheber"
"350103342000";8;7;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103364000";3;2;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103376000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103407000";8;7;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103408000";9;8;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103433000";20;20;0;0;4;3;0;75;0;0;0;1;1561;"Fensterheber"
"350103434000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103479000";5;4;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103491000";13;13;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103513000";3;3;0;0;1;1;0;100;0;0;1;1;1561;"Fensterheber"
"350103521000";12;12;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103537000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103551000";12;12;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103555000";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103559000";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103575000";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103576000";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103577000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103584000";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103597000";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103629000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103635000";17;17;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"350103636000";6;5;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103647000";15;12;0;3;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103660000";8;4;0;4;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103703000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103706000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103707000";1;1;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103711000";18;14;0;4;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"350103712000";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103715000";5;5;0;0;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"350103717000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103729000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103732000";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103736000";6;5;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103739000";3;2;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103743000";25;22;0;3;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"350103744000";14;14;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103745000";9;9;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103746000";4;3;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103753000";14;14;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103754000";11;11;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350103769000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103778000";4;4;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"350103780000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103783000";4;4;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"350103784000";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103795000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103803000";21;20;0;1;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"350103809000";7;6;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103821000";4;4;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103824000";6;6;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103825000";5;5;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103829000";5;5;0;0;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"350103833000";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103842000";5;3;0;2;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103845000";9;9;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103846000";14;13;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103849000";9;9;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103855000";18;18;0;0;5;4;0;80;0;0;0;1;1561;"Fensterheber"
"350103856000";15;15;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"350103859000";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103861000";9;9;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"350103868000";5;5;0;0;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"350103873000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103875000";3;3;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"350103879000";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103883000";4;4;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103890000";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103911000";6;6;0;0;3;2;0;66,67;0;0;0;1;1561;"Fensterheber"
"350103912000";7;7;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103915000";32;31;0;1;12;12;0;100;0;0;0;1;1561;"Fensterheber"
"350103916000";6;6;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103920000";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103925000";10;10;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"350103933000";2;2;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103934000";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103939000";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350103941000";11;11;0;0;2;1;0;50;0;0;0;1;1561;"Fensterheber"
"350103946000";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350104170629";5;2;0;3;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"350104170713";10;10;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"350104170760";3;2;0;1;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"355711";10;9;0;1;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"35655";12;12;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"357837401D";3;2;0;1;2;2;0;100;0;0;0;0;1561;"Fensterheber"
"3701262";7;7;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"3742267";29;28;0;1;6;6;0;100;0;0;0;1;1561;"Fensterheber"
"3742268";14;14;0;0;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"3745265";28;27;0;1;7;7;0;100;0;0;0;1;1561;"Fensterheber"
"3745266";10;10;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"3745268";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"3750268";14;14;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"3758119";2;2;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3766261";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"3766267";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"377879";2;1;1;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3781227";59;18;0;41;4;4;0;100;0;0;0;1;1561;"Fensterheber"
"3781228";51;31;1;19;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"3781265";19;18;0;1;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"3781266";4;4;0;0;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"3781268";14;14;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"3790267";9;9;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"3790268";5;5;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"3794261";45;45;0;0;12;12;0;100;0;0;0;1;1561;"Fensterheber"
"3794262";16;16;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"3794264";3;3;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"3799263";32;26;0;6;5;5;0;100;0;0;0;1;1561;"Fensterheber"
"3799264";21;16;0;5;3;3;0;100;0;0;0;1;1561;"Fensterheber"
"3800178";9;3;1;5;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3800182";92;80;0;12;2;1;1;50;1;0;1;0;1561;"Fensterheber"
"386115";3;2;0;1;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"38859283";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"390093";25;23;0;2;10;1;0;10;0;0;0;0;1561;"Fensterheber"
"390115";57;54;0;3;14;1;0;7,14;0;0;0;0;1561;"Fensterheber"
"390134";43;43;0;0;23;3;0;13,04;0;0;0;0;1561;"Fensterheber"
"390151";24;24;0;0;11;1;0;9,09;0;0;0;0;1561;"Fensterheber"
"390153";18;17;0;1;5;1;0;20;0;0;0;0;1561;"Fensterheber"
"390159";17;17;0;0;3;1;0;33,33;0;0;0;0;1561;"Fensterheber"
"39035998";2;2;0;0;2;2;0;100;0;0;0;0;1561;"Fensterheber"
"39161985";95;92;0;3;16;16;0;100;1;0;1;0;1561;"Fensterheber"
"39161986";125;122;0;3;21;21;0;100;1;0;1;0;1561;"Fensterheber"
"39161989";48;46;1;1;7;7;0;100;1;0;1;0;1561;"Fensterheber"
"39161990";35;31;0;4;9;9;0;100;1;0;1;0;1561;"Fensterheber"
"39227499";17;3;0;14;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"39227500";14;1;0;13;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"398098";3;3;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"398099";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3A0837401B";55;50;0;5;3;3;0;100;1;0;0;0;1561;"Fensterheber"
"3A0837402B";12;12;0;0;1;1;0;100;1;0;0;0;1561;"Fensterheber"
"3A0837461";89;84;0;5;6;6;0;100;1;0;1;0;1561;"Fensterheber"
"3A0837461MG";2;2;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3A0837462";15;13;0;2;1;1;0;100;1;0;1;0;1561;"Fensterheber"
"3A0837462MG";2;2;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3AA837461B";161;156;2;3;20;19;0;95;1;0;1;0;1561;"Fensterheber"
"3AA837461C";85;74;1;10;7;7;0;100;1;0;0;0;1561;"Fensterheber"
"3AA837462";5;5;0;0;2;2;0;100;1;0;1;0;1561;"Fensterheber"
"3AA837462B";54;53;0;1;6;6;0;100;1;0;1;0;1561;"Fensterheber"
"3AA837462C";41;23;4;14;2;2;0;100;1;0;0;0;1561;"Fensterheber"
"3AF839461C";95;75;0;20;9;9;0;100;1;0;1;0;1561;"Fensterheber"
"3AF839462C";76;57;2;17;15;15;1;100;1;0;1;0;1561;"Fensterheber"
"3B0837462";8;5;0;3;1;1;0;100;1;0;0;0;1561;"Fensterheber"
"3B1837461";1531;1462;2;67;389;283;4;72,75;1;0;1;1;1561;"Fensterheber"
"3B1837462";705;673;1;31;173;106;5;61,27;1;0;1;1;1561;"Fensterheber"
"3B5839461A";190;161;0;29;16;15;0;93,75;1;0;1;0;1561;"Fensterheber"
"3B5839462A";135;108;1;26;8;8;0;100;1;0;1;0;1561;"Fensterheber"
"3B5839756B";4;3;0;1;1;1;0;100;1;0;0;0;1561;"Fensterheber"
"3B9839461";5;5;0;0;1;1;0;100;1;0;0;0;1561;"Fensterheber"
"3B9839461A";157;154;0;3;20;17;0;85;1;0;1;0;1561;"Fensterheber"
"3B9839462A";152;139;0;13;24;22;1;91,67;1;0;1;0;1561;"Fensterheber"
"3B9839462AÜ";1;1;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3B9839655C";54;44;0;10;1;1;1;100;1;0;1;0;1561;"Fensterheber"
"3C0721388J";2645;2597;9;39;798;1;0;0,13;0;0;0;0;1561;"Fensterheber"
"3C1837461E";9;8;0;1;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3C1837461H";330;321;0;9;49;41;0;83,67;0;0;1;0;1561;"Fensterheber"
"3C1837461L";166;159;2;5;34;30;0;88,24;1;0;1;0;1561;"Fensterheber"
"3C1837462F";12;10;0;2;2;1;0;50;0;0;0;0;1561;"Fensterheber"
"3C1837462H";179;173;0;6;21;8;0;38,10;0;0;1;0;1561;"Fensterheber"
"3C1837462L";67;65;0;2;9;9;0;100;1;0;1;0;1561;"Fensterheber"
"3C5839461J";74;71;0;3;3;2;0;66,67;1;0;1;0;1561;"Fensterheber"
"3C5839462";4;0;1;3;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"3C5839462G";9;7;0;2;2;2;0;100;1;0;1;0;1561;"Fensterheber"
"3C5839462J";71;65;0;6;8;6;0;75;1;0;1;0;1561;"Fensterheber"
"3C8837461M";7;2;0;5;1;1;0;100;1;0;0;0;1561;"Fensterheber"
"3C9839461L";139;131;3;5;4;4;0;100;1;0;1;0;1561;"Fensterheber"
"3C9839462L";128;121;0;7;20;20;0;100;1;0;1;0;1561;"Fensterheber"
"3G0837461";2;2;0;0;1;1;0;100;1;0;1;0;1561;"Fensterheber"
"3G0837461A";1;1;0;0;1;1;0;100;1;0;1;0;1561;"Fensterheber"
"3G0837461C";44;39;0;5;6;6;0;100;1;0;0;0;1561;"Fensterheber"
"3G0837462C";12;11;0;1;1;1;0;100;1;0;0;0;1561;"Fensterheber"
"3G9839462B";17;14;0;3;1;1;0;100;1;0;1;0;1561;"Fensterheber"
"3T0837461";15;14;0;1;3;3;0;100;1;0;0;0;1561;"Fensterheber"
"3T0837461A";421;407;2;12;102;98;0;96,08;1;0;1;0;1561;"Fensterheber"
"3T0837462A";221;208;1;12;52;52;0;100;1;0;1;0;1561;"Fensterheber"
"3TD837461";3;3;0;0;2;2;0;100;0;0;0;0;1561;"Fensterheber"
"3U5839461";14;12;0;2;2;2;0;100;1;0;0;0;1561;"Fensterheber"
"3U5839462";20;19;0;1;4;4;0;100;1;0;0;0;1561;"Fensterheber"
"3V0837461";43;29;2;12;3;3;0;100;1;0;0;0;1561;"Fensterheber"
"3V0837461A";77;51;6;20;1;1;0;100;1;0;0;0;1561;"Fensterheber"
"3V0837462";14;10;1;3;2;1;0;50;1;0;0;0;1561;"Fensterheber"
"3V0837462A";43;31;1;11;3;3;0;100;1;0;0;0;1561;"Fensterheber"
"4008554";2;2;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"401668";7;7;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"4028263";1;1;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"4028267";8;8;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"4030265";45;35;1;9;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"4034267";6;6;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"4034269";14;14;0;0;2;2;0;100;0;0;0;1;1561;"Fensterheber"
"40497";26;26;0;0;5;1;0;20;0;0;0;0;1561;"Fensterheber"
"4052355410825";1;0;0;1;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"4054224755860";2;2;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"4054224770689";1;0;0;1;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"4054224793046";2;2;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"4054224802472";2;1;0;1;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"4060261";10;10;0;0;1;1;0;100;0;0;0;1;1561;"Fensterheber"
"406194";7;5;2;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
"406210";20;18;0;2;3;1;0;33,33;0;0;0;0;1561;"Fensterheber"
"4062375376575";3;3;0;0;1;1;0;100;0;0;0;0;1561;"Fensterheber"
