GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;LEMF?RDER;VAN WEZEL;METZGER AUTOTEILE;MAGNETI MARELLI;FEBI BILSTEIN;MAXGEAR;DOGA;PMM;Ac Rolcar
1561;Fensterheber;9017200946;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;902211;1;0,0023;0;1;0;1;0;0;1;1;1;1
1561;Fensterheber;902229;1;0,0023;0;0;0;1;1;1;0;0;0;1
1561;Fensterheber;902289;1;0,0023;0;1;0;1;1;0;0;1;0;1
1561;Fensterheber;90232;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;902416;1;0,0023;1;0;0;1;0;1;1;1;1;1
1561;Fensterheber;902426;1;0,0023;0;1;0;1;1;1;0;1;1;0
1561;Fensterheber;902486;1;0,0023;0;0;0;0;0;0;0;0;1;1
1561;Fensterheber;902790;1;0,0023;0;0;0;1;1;1;0;0;0;0
1561;Fensterheber;904064;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;90444381;2;0,0045;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;90512644;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;90521877;15;0,0341;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;90521878;9;0,0204;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;90579539;7;0,0159;0;1;1;0;1;0;0;1;1;1
1561;Fensterheber;90579540;2;0,0045;0;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9067200046;1;0,0023;1;1;1;1;0;0;0;1;0;0
1561;Fensterheber;9067200146;1;0,0023;1;1;1;1;0;0;0;0;0;0
1561;Fensterheber;910039;1;0,0023;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;910050;1;0,0023;1;1;0;1;1;0;0;1;1;0
1561;Fensterheber;910061;1;0,0023;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;910201;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;91144856;1;0,0023;1;1;0;0;0;0;0;1;1;0
1561;Fensterheber;91144857;1;0,0023;1;1;0;0;0;0;0;1;1;0
1561;Fensterheber;91157979;1;0,0023;0;0;0;0;1;0;0;1;1;0
1561;Fensterheber;91165704;35;0,0795;0;1;1;1;1;0;1;1;1;1
1561;Fensterheber;91165705;19;0,0432;0;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9121031;1;0,0023;1;1;1;0;1;1;0;0;0;0
1561;Fensterheber;9121032;1;0,0023;0;1;1;0;1;1;0;0;0;0
1561;Fensterheber;9160790;1;0,0023;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;9160792;1;0,0023;0;1;1;0;1;1;0;0;0;0
1561;Fensterheber;9160793;2;0,0045;0;0;1;0;1;1;0;0;0;0
1561;Fensterheber;9196093;1;0,0023;1;0;0;0;1;0;0;0;0;0
1561;Fensterheber;9196401;1;0,0023;0;1;0;0;1;0;0;1;1;1
1561;Fensterheber;9196410;1;0,0023;0;1;0;0;1;0;0;1;1;1
1561;Fensterheber;920040;2;0,0045;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;920041;3;0,0068;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;920048;3;0,0068;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;920049;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;920204;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;920205;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;9206373;3;0,0068;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9215911;4;0,0091;1;0;1;0;1;0;0;1;1;1
1561;Fensterheber;922169;1;0,0023;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;9221A4;20;0,0454;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;9221AC;10;0,0227;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;9221AF;2;0,0045;0;0;0;0;0;1;0;0;0;0
1561;Fensterheber;9221AP;3;0,0068;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221AQ;27;0,0613;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9221ASG1;2;0,0045;0;0;0;0;1;0;0;1;0;0
1561;Fensterheber;9221CR;1;0,0023;1;0;0;0;1;0;0;1;1;0
1561;Fensterheber;9221CV;4;0,0091;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221CW;5;0,0114;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221E9;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221EE;5;0,0114;0;0;0;0;0;0;0;1;0;1
1561;Fensterheber;9221EP;33;0,0749;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9221EQ;24;0,0545;1;1;1;1;0;0;0;1;1;1
1561;Fensterheber;9221ER;4;0,0091;1;1;0;0;0;0;0;1;0;1
1561;Fensterheber;9221ES;31;0,0704;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;9221ET;1;0,0023;1;1;1;0;0;0;1;1;0;1
1561;Fensterheber;9221F4;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221F6;9;0,0204;1;1;1;0;0;0;1;1;1;1
1561;Fensterheber;9221F8;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221F9;5;0,0114;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221FC;3;0,0068;0;0;0;0;0;0;0;1;0;0
1561;Fensterheber;9221FF;3;0,0068;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;9221FQ;12;0,0273;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9221FR;61;0,1385;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221FS;2;0,0045;0;1;0;0;0;0;0;1;0;1
1561;Fensterheber;9221FT;9;0,0204;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221FV;3;0,0068;0;1;0;0;0;0;0;0;0;1
1561;Fensterheber;9221FW;1;0,0023;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;9221FY;37;0,084;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9221FZ;11;0,025;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221G0;3;0,0068;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221G2;47;0,1067;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;9221G3;206;0,4679;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9221G8;1;0,0023;0;1;0;0;1;0;0;1;1;1
1561;Fensterheber;9221GC;1;0,0023;1;0;1;0;0;0;0;0;0;1
1561;Fensterheber;9221GE;123;0,2793;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;9221GL;6;0,0136;1;1;1;0;0;0;0;0;1;1
1561;Fensterheber;9221GR;38;0,0863;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221GY;107;0,243;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;9221H1;4;0,0091;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221H2;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221H5;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221HE;1;0,0023;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9221HG;59;0,134;1;1;1;0;1;1;1;1;1;1
1561;Fensterheber;9221K0;25;0,0568;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221K1;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221K9;7;0,0159;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221L1;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221L3;26;0,059;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;9221L4;3;0,0068;1;1;0;1;1;1;0;1;1;1
1561;Fensterheber;9221N7;2;0,0045;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9221P0;1;0,0023;0;1;1;1;1;1;0;1;1;1
1561;Fensterheber;9221P1;3;0,0068;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;9221P7;4;0,0091;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221Q2;2;0,0045;1;1;0;0;0;0;0;1;1;1
1561;Fensterheber;9221Q5;12;0,0273;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221Q6;51;0,1158;1;1;1;0;1;1;1;1;1;1
1561;Fensterheber;9221S1;1;0,0023;1;1;1;1;0;0;0;1;1;1
1561;Fensterheber;9221T8;15;0,0341;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;9221V1;19;0,0432;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221W0;54;0,1226;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;9221W2;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9221X1;6;0,0136;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9221X4;1;0,0023;0;1;1;0;0;0;0;1;1;1
1561;Fensterheber;9221X5;1;0,0023;1;1;0;0;0;0;1;1;1;1
1561;Fensterheber;9221Y3;16;0,0363;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9221Z6;26;0,059;1;1;1;0;1;1;1;1;1;1
1561;Fensterheber;922290;1;0,0023;0;1;1;0;1;0;0;0;0;0
1561;Fensterheber;9222A4;11;0,025;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;9222AA;4;0,0091;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;9222AN;7;0,0159;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222AP;3;0,0068;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9222ASGM;1;0,0023;0;0;0;0;1;0;0;1;1;0
1561;Fensterheber;9222CT;7;0,0159;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222CV;9;0,0204;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222E5;1;0,0023;1;1;0;0;1;0;0;1;0;1
1561;Fensterheber;9222EC;1;0,0023;0;0;0;0;0;0;0;1;0;1
1561;Fensterheber;9222EN;18;0,0409;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9222EP;14;0,0318;0;1;1;1;0;0;0;1;1;1
1561;Fensterheber;9222EQ;24;0,0545;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;9222ER;13;0,0295;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;9222ET;1;0,0023;1;1;0;0;0;0;0;0;0;1
1561;Fensterheber;9222F6;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222F7;8;0,0182;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222F8;3;0,0068;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222F9;12;0,0273;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;9222FF;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;9222FP;104;0,2362;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9222FQ;60;0,1363;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222FS;1;0,0023;1;1;1;1;1;0;0;1;1;0
1561;Fensterheber;9222FX;26;0,059;1;1;1;1;0;0;1;1;1;1
1561;Fensterheber;9222FY;4;0,0091;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222G1;87;0,1976;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9222G9;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222GA;1;0,0023;1;0;1;0;0;0;0;0;0;1
1561;Fensterheber;9222GC;7;0,0159;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;9222GH;3;0,0068;1;0;1;0;0;0;0;0;1;1
1561;Fensterheber;9222GN;10;0,0227;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222GS;1;0,0023;0;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222GT;113;0,2566;0;1;1;0;1;1;0;1;1;1
1561;Fensterheber;9222GV;3;0,0068;1;1;1;1;1;0;0;1;0;1
1561;Fensterheber;9222H3;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222HE;32;0,0727;1;1;1;0;1;1;0;1;1;1
1561;Fensterheber;9222HF;5;0,0114;1;1;1;0;1;1;1;1;1;1
1561;Fensterheber;9222J0;1;0,0023;1;0;1;0;0;0;0;1;1;0
1561;Fensterheber;9222J9;8;0,0182;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222K0;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222K5;8;0,0182;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;9222K7;2;0,0045;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222N8;1;0,0023;0;1;0;1;1;1;0;1;1;1
1561;Fensterheber;9222P5;2;0,0045;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222Q0;7;0,0159;1;1;0;0;0;0;0;1;1;1
1561;Fensterheber;9222Q3;1;0,0023;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222Q4;46;0,1045;1;1;1;0;1;1;1;1;1;1
1561;Fensterheber;9222R1;1;0,0023;1;1;1;1;0;0;0;1;1;1
1561;Fensterheber;9222T6;18;0,0409;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;9222V0;9;0,0204;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9222V9;36;0,0818;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;9222W9;6;0,0136;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222X0;1;0,0023;1;0;0;1;0;0;0;1;1;0
1561;Fensterheber;9222Y2;7;0,0159;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9222Z4;1;0,0023;1;1;1;0;1;1;1;1;1;1
1561;Fensterheber;9222Z5;13;0,0295;1;1;1;0;1;1;0;1;1;1
1561;Fensterheber;9222?FY;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;922352;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;922357;5;0,0114;1;1;0;0;0;0;0;0;1;0
1561;Fensterheber;922364;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;922371;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;922385;22;0,05;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;922393;1;0,0023;0;1;0;0;0;0;0;0;1;1
1561;Fensterheber;9223C3;1;0,0023;0;0;0;0;0;0;0;0;1;0
1561;Fensterheber;9223C5;1;0,0023;0;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9223E2;3;0,0068;0;1;1;0;0;0;0;1;1;1
1561;Fensterheber;9223E8;1;0,0023;0;0;0;0;1;0;0;0;1;0
1561;Fensterheber;9223F8;2;0,0045;1;0;0;0;0;0;0;1;0;0
1561;Fensterheber;9223G5;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9223G6;9;0,0204;1;0;1;0;1;0;0;1;1;1
1561;Fensterheber;9223H5;74;0,1681;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9223H6;4;0,0091;1;1;0;0;1;0;0;1;0;0
1561;Fensterheber;922458;1;0,0023;1;1;0;0;0;0;0;0;1;0
1561;Fensterheber;922467;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;922470;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;922491;34;0,0772;1;1;1;0;1;0;1;1;1;1
1561;Fensterheber;922497;1;0,0023;0;1;0;0;0;0;0;0;1;1
1561;Fensterheber;9224A0;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9224A8;2;0,0045;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;9224E6;3;0,0068;0;1;1;0;0;0;0;1;1;1
1561;Fensterheber;9224F3;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9224G3;1;0,0023;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9224G4;3;0,0068;1;1;0;0;0;0;0;1;1;1
1561;Fensterheber;9224G9;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9224H4;1;0,0023;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9224H9;70;0,159;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9224J0;1;0,0023;1;1;0;0;1;0;0;1;0;0
1561;Fensterheber;92895;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;93164240;2;0,0045;1;0;0;1;0;0;0;0;0;1
1561;Fensterheber;93165969;1;0,0023;1;0;0;1;0;0;0;1;0;1
1561;Fensterheber;93165970;5;0,0114;1;0;0;1;0;0;0;1;0;1
1561;Fensterheber;93167945;12;0,0273;0;0;1;0;1;0;0;0;1;1
1561;Fensterheber;93167946;5;0,0114;0;0;1;0;1;0;0;1;1;1
1561;Fensterheber;93168802;2;0,0045;0;0;1;1;1;0;0;1;1;0
1561;Fensterheber;93168803;1;0,0023;1;0;1;1;1;0;0;1;1;0
1561;Fensterheber;93171820;7;0,0159;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;93171821;3;0,0068;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;93171827;2;0,0045;1;0;0;0;1;0;0;1;1;1
1561;Fensterheber;93171828;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;93178695;19;0,0432;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;93178696;5;0,0114;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;93184842;1;0,0023;0;1;1;1;1;0;0;1;1;1
1561;Fensterheber;93186824;6;0,0136;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;93186828;8;0,0182;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;93186829;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;93186830;1;0,0023;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;93189355;6;0,0136;1;0;0;0;1;0;0;1;1;0
1561;Fensterheber;93189578;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;93193629;1;0,0023;0;0;0;0;1;0;0;1;1;0
1561;Fensterheber;93362663;31;0,0704;1;1;1;1;1;0;0;1;1;0
1561;Fensterheber;93362664;35;0,0795;1;1;1;1;1;0;0;1;1;0
1561;Fensterheber;93367905;12;0,0273;0;0;1;0;1;0;0;0;1;0
1561;Fensterheber;93367906;10;0,0227;0;0;1;0;1;0;0;0;1;0
1561;Fensterheber;93389551;2;0,0045;0;0;0;0;1;0;0;1;1;0
1561;Fensterheber;93867657;1;0,0023;1;0;1;0;1;0;0;1;1;1
1561;Fensterheber;93876;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;94550807;1;0,0023;1;0;0;1;1;0;0;0;0;0
1561;Fensterheber;950135;1;0,0023;1;1;0;0;1;1;0;0;1;1
1561;Fensterheber;950309;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;950328;1;0,0023;1;1;0;1;1;0;1;1;1;1
1561;Fensterheber;950356;1;0,0023;1;1;0;0;1;0;1;1;1;1
1561;Fensterheber;95071804;1;0,0023;0;0;1;1;0;1;0;0;1;0
1561;Fensterheber;95093206;1;0,0023;1;1;0;0;0;0;0;1;1;1
1561;Fensterheber;95093215;1;0,0023;1;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9513PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;9513PSG3A;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9513PSG6;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;95226745;2;0,0045;1;1;1;0;1;0;0;0;0;1
1561;Fensterheber;95226746;1;0,0023;1;1;1;0;1;0;0;0;0;1
1561;Fensterheber;95231801;3;0,0068;0;0;1;1;1;1;1;0;1;1
1561;Fensterheber;95231803;2;0,0045;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;95241801;4;0,0091;0;0;1;1;1;1;0;0;1;1
1561;Fensterheber;95241802;1;0,0023;0;0;1;1;1;1;0;0;1;1
1561;Fensterheber;9526PSG1POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9526PSG5POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;95298985;1;0,0023;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9533PSG1;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;9533PSG5;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;9533PSG5POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;95346594;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;95391801;1;0,0023;0;0;1;1;1;1;0;0;1;1
1561;Fensterheber;95451702;1;0,0023;0;0;0;1;1;1;0;1;0;0
1561;Fensterheber;9548PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;9548PSG2;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;95508037;13;0,0295;1;0;1;1;1;0;0;1;1;0
1561;Fensterheber;95508038;4;0,0091;1;0;1;1;1;0;0;1;1;0
1561;Fensterheber;95509365;5;0,0114;1;1;1;1;1;0;0;1;1;0
1561;Fensterheber;95512982;5;0,0114;1;0;0;1;1;0;0;1;1;1
1561;Fensterheber;95512983;4;0,0091;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;95526063;1;0,0023;1;0;0;1;1;0;0;0;0;0
1561;Fensterheber;95553346203;1;0,0023;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;95554246101;1;0,0023;1;0;0;1;1;1;0;0;1;0
1561;Fensterheber;95554246104;4;0,0091;1;1;1;0;1;1;1;1;1;1
1561;Fensterheber;95554246201;10;0,0227;1;0;0;1;1;1;0;0;1;0
1561;Fensterheber;95554246204;10;0,0227;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;9555PSG1;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;9578PSG7;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;95954796;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;95B837461B;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;95VWA23201BF;1;0,0023;0;0;0;0;0;0;1;0;0;1
1561;Fensterheber;960034;1;0,0023;1;1;0;1;1;1;0;1;1;0
1561;Fensterheber;96072;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;9607201146;2;0,0045;0;1;0;0;0;1;0;0;0;0
1561;Fensterheber;9607201346;1;0,0023;1;1;0;0;1;1;0;1;0;0
1561;Fensterheber;96190207;1;0,0023;0;0;1;0;1;0;0;1;1;0
1561;Fensterheber;96190208;1;0,0023;0;0;1;0;1;0;0;1;1;0
1561;Fensterheber;96225383;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9625735;16;0,0363;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9625737;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9625738;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9625785;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9625786;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;96261054;1;0,0023;0;1;0;0;0;0;0;1;0;1
1561;Fensterheber;9626735;14;0,0318;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9626736;3;0,0068;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9626786;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9628764780444;1;0,0023;0;0;0;0;0;0;0;1;0;0
1561;Fensterheber;9634456980;1;0,0023;1;1;0;0;1;0;0;1;0;1
1561;Fensterheber;9643808080;1;0,0023;1;0;1;0;1;0;0;1;1;0
1561;Fensterheber;96485141;1;0,0023;0;0;1;0;1;0;0;1;1;1
1561;Fensterheber;9652735;10;0,0227;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9652735CP;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9652736;8;0,0182;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9652737;5;0,0114;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9653786;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;96541783;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;96541784;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;96548080;1;0,0023;0;1;0;0;0;0;0;0;0;1
1561;Fensterheber;96548081;2;0,0045;0;1;0;0;0;0;0;0;0;1
1561;Fensterheber;96585711;1;0,0023;1;1;0;0;0;0;0;1;1;1
1561;Fensterheber;96585712;1;0,0023;1;1;0;0;0;0;0;1;1;1
1561;Fensterheber;96601565;3;0,0068;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;96601566;3;0,0068;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;96624332;1;0,0023;1;1;0;0;0;0;0;1;1;1
1561;Fensterheber;9666731;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9666735;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9666736;2;0,0045;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9668735;5;0,0114;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9668736;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;96688;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9673153280;3;0,0068;1;1;1;0;1;1;0;1;1;0
1561;Fensterheber;9673153880;1;0,0023;0;0;0;0;0;0;0;1;0;1
1561;Fensterheber;9673154180;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9673154280;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9673154380;18;0,0409;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9673154480;1;0,0023;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9673154780;5;0,0114;0;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9673155180;7;0,0159;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9673155280;8;0,0182;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;9675898980;23;0,0522;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9675899080;22;0,05;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;9675915180;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9675915280;2;0,0045;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;9676172480;1;0,0023;1;0;0;0;0;0;0;1;1;0
1561;Fensterheber;9677734780;1;0,0023;0;0;1;0;1;0;0;1;1;0
1561;Fensterheber;9677734880;3;0,0068;0;0;1;0;1;0;0;1;1;0
1561;Fensterheber;9677737380;1;0,0023;0;0;1;0;1;0;0;1;1;0
1561;Fensterheber;968101;1;0,0023;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;9685735;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;9687060680;1;0,0023;0;1;0;0;0;0;0;1;1;1
1561;Fensterheber;9687511780;1;0,0023;0;1;0;0;1;0;0;1;1;1
1561;Fensterheber;9687618480;1;0,0023;0;1;0;0;0;0;0;1;1;1
